emt_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
EMT00000000000027891,SYNCID0000002467,28.47,D,2022-12-01,02:16:42
EMT00000000000027892,SYNCID0000002468,439.62,D,2023-01-06,12:40:11
EMT00000000000027893,SYNCID0000002468,21.32,C,2022-11-19,17:51:08
EMT00000000000027894,SYNCID0000002471,179.28,D,2023-01-08,16:13:08
EMT00000000000027895,SYNCID0000002471,3200.31,D,2022-11-10,20:38:45
EMT00000000000027896,SYNCID0000002471,144.25,D,2022-11-22,15:37:59
EMT00000000000027897,SYNCID0000002471,2743.78,D,2022-12-12,16:05:03
EMT00000000000027898,SYNCID0000002471,107.76,D,2023-01-16,16:46:19
EMT00000000000027899,SYNCID0000002471,63.23,D,2022-11-19,00:04:25
EMT00000000000027900,SYNCID0000002471,10.26,D,2022-12-16,10:29:58
EMT00000000000027901,SYNCID0000002476,143.08,D,2022-11-08,19:37:44
EMT00000000000027902,SYNCID0000002476,160.96,D,2022-11-06,15:47:36
EMT00000000000027903,SYNCID0000002476,40.9,C,2022-11-17,20:26:04
EMT00000000000027904,SYNCID0000002476,380.19,C,2022-11-04,22:58:27
EMT00000000000027905,SYNCID0000002477,57.82,D,2022-11-06,02:35:24
EMT00000000000027906,SYNCID0000002477,205.26,C,2022-11-29,20:19:04
EMT00000000000027907,SYNCID0000002477,4815.41,D,2023-01-22,13:32:28
EMT00000000000027908,SYNCID0000002477,2652.55,D,2022-11-02,15:44:06
EMT00000000000027909,SYNCID0000002477,196.36,D,2022-11-16,17:18:57
EMT00000000000027910,SYNCID0000002477,1159.52,D,2023-01-09,16:36:00
EMT00000000000027911,SYNCID0000002477,628.13,D,2022-11-30,20:12:44
EMT00000000000027912,SYNCID0000002477,102.17,C,2022-11-18,05:54:17
EMT00000000000027913,SYNCID0000002477,361.67,D,2022-11-30,18:57:39
EMT00000000000027914,SYNCID0000002477,1466.16,D,2023-01-18,17:16:43
EMT00000000000027915,SYNCID0000002477,1703.54,D,2022-11-04,13:09:11
EMT00000000000027916,SYNCID0000002477,1808.19,D,2023-01-31,16:49:25
EMT00000000000027917,SYNCID0000002477,717.07,D,2023-01-08,11:56:57
EMT00000000000027918,SYNCID0000002477,213.07,C,2022-12-13,23:56:16
EMT00000000000027919,SYNCID0000002477,1032.66,D,2022-11-16,23:07:26
EMT00000000000027920,SYNCID0000002477,238.19,C,2022-12-02,03:23:33
EMT00000000000027921,SYNCID0000002477,205.0,D,2022-12-13,12:32:01
EMT00000000000027922,SYNCID0000002477,2064.87,D,2022-12-24,12:31:02
EMT00000000000027923,SYNCID0000002477,388.41,D,2022-11-19,17:40:01
EMT00000000000027924,SYNCID0000002477,911.27,D,2022-11-02,11:26:27
EMT00000000000027925,SYNCID0000002477,660.74,D,2022-11-02,01:16:47
EMT00000000000027926,SYNCID0000002477,3192.02,D,2023-01-08,11:25:00
EMT00000000000027927,SYNCID0000002477,912.25,D,2022-12-19,17:27:30
EMT00000000000027928,SYNCID0000002477,2260.83,C,2022-12-28,19:29:44
EMT00000000000027929,SYNCID0000002477,992.33,D,2022-12-21,16:44:39
EMT00000000000027930,SYNCID0000002477,332.5,D,2022-12-19,19:35:08
EMT00000000000027931,SYNCID0000002477,577.27,D,2022-12-30,09:52:25
EMT00000000000027932,SYNCID0000002477,383.39,D,2022-11-07,20:44:17
EMT00000000000027933,SYNCID0000002478,3099.49,D,2022-12-22,18:04:02
EMT00000000000027934,SYNCID0000002479,1485.94,C,2022-11-02,15:27:05
EMT00000000000027935,SYNCID0000002479,1797.63,D,2022-11-15,19:11:51
EMT00000000000027936,SYNCID0000002479,32.54,C,2022-11-19,19:58:28
EMT00000000000027937,SYNCID0000002479,591.67,D,2022-11-03,15:11:03
EMT00000000000027938,SYNCID0000002479,251.73,D,2022-12-22,10:57:06
EMT00000000000027939,SYNCID0000002479,6792.01,D,2022-11-10,14:49:33
EMT00000000000027940,SYNCID0000002479,113.94,D,2022-12-24,10:18:29
EMT00000000000027941,SYNCID0000002479,540.37,D,2022-12-22,10:14:31
EMT00000000000027942,SYNCID0000002479,5255.05,D,2023-01-19,13:50:12
EMT00000000000027943,SYNCID0000002479,150.23,D,2022-12-04,21:24:03
EMT00000000000027944,SYNCID0000002479,89.19,C,2022-11-26,19:07:27
EMT00000000000027945,SYNCID0000002479,513.3,D,2022-12-18,14:18:11
EMT00000000000027946,SYNCID0000002479,204.93,D,2022-12-30,22:13:57
EMT00000000000027947,SYNCID0000002479,1879.85,D,2023-01-11,11:15:39
EMT00000000000027948,SYNCID0000002479,1165.53,D,2022-12-21,14:48:02
EMT00000000000027949,SYNCID0000002479,2262.22,D,2022-11-15,19:16:13
EMT00000000000027950,SYNCID0000002479,398.94,D,2023-01-09,16:29:41
EMT00000000000027951,SYNCID0000002479,2545.11,D,2022-11-25,10:19:31
EMT00000000000027952,SYNCID0000002479,1622.4,D,2022-11-26,00:03:28
EMT00000000000027953,SYNCID0000002479,1179.3,D,2022-12-19,17:48:39
EMT00000000000027954,SYNCID0000002479,226.44,D,2022-12-16,07:16:22
EMT00000000000027955,SYNCID0000002479,2753.44,D,2023-01-22,18:27:17
EMT00000000000027956,SYNCID0000002479,2051.78,D,2022-12-04,16:20:19
EMT00000000000027957,SYNCID0000002479,10837.66,D,2022-11-14,13:29:39
EMT00000000000027958,SYNCID0000002479,2085.25,D,2023-01-25,15:57:05
EMT00000000000027959,SYNCID0000002479,261.06,D,2022-12-30,19:52:28
EMT00000000000027960,SYNCID0000002479,1198.23,D,2022-12-30,17:27:59
EMT00000000000027961,SYNCID0000002479,18035.81,D,2022-12-08,20:30:08
EMT00000000000027962,SYNCID0000002479,90.28,D,2022-11-18,21:03:03
EMT00000000000027963,SYNCID0000002479,2775.79,D,2022-12-09,14:50:19
EMT00000000000027964,SYNCID0000002479,850.57,D,2022-12-01,03:06:12
EMT00000000000027965,SYNCID0000002479,683.4,D,2022-12-08,22:11:42
EMT00000000000027966,SYNCID0000002479,1184.42,D,2022-12-21,05:23:15
EMT00000000000027967,SYNCID0000002479,509.52,D,2022-11-11,17:58:10
EMT00000000000027968,SYNCID0000002479,266.42,C,2022-11-23,14:24:21
EMT00000000000027969,SYNCID0000002479,291.93,D,2022-11-13,19:23:45
EMT00000000000027970,SYNCID0000002479,219.24,D,2022-12-09,16:07:05
EMT00000000000027971,SYNCID0000002479,10403.66,D,2022-11-14,20:52:14
EMT00000000000027972,SYNCID0000002479,2439.89,C,2022-12-14,10:40:11
EMT00000000000027973,SYNCID0000002479,3709.28,D,2022-11-02,17:10:14
EMT00000000000027974,SYNCID0000002479,52.49,D,2023-01-18,16:17:47
EMT00000000000027975,SYNCID0000002479,593.4,D,2022-12-20,13:47:55
EMT00000000000027976,SYNCID0000002479,618.1,D,2022-11-25,18:06:58
EMT00000000000027977,SYNCID0000002479,607.77,D,2022-12-08,13:44:17
EMT00000000000027978,SYNCID0000002479,42.73,C,2022-12-10,12:00:51
EMT00000000000027979,SYNCID0000002479,312.35,D,2023-01-14,15:31:32
EMT00000000000027980,SYNCID0000002479,2160.2,C,2022-11-10,15:03:18
EMT00000000000027981,SYNCID0000002479,732.4,D,2023-01-17,09:40:15
EMT00000000000027982,SYNCID0000002479,2124.97,D,2023-01-12,15:37:16
EMT00000000000027983,SYNCID0000002479,258.22,C,2022-12-23,23:28:14
EMT00000000000027984,SYNCID0000002479,485.84,D,2023-01-27,16:14:57
EMT00000000000027985,SYNCID0000002479,1473.52,D,2022-11-03,00:27:15
EMT00000000000027986,SYNCID0000002479,162.85,C,2022-12-31,18:15:53
EMT00000000000027987,SYNCID0000002479,803.51,D,2022-11-07,20:40:48
EMT00000000000027988,SYNCID0000002479,529.44,D,2022-11-18,02:17:52
EMT00000000000027989,SYNCID0000002479,326.51,D,2022-11-03,17:37:50
EMT00000000000027990,SYNCID0000002479,42.53,C,2022-12-21,21:09:33
EMT00000000000027991,SYNCID0000002479,75.47,D,2023-01-24,11:59:26
EMT00000000000027992,SYNCID0000002479,301.67,C,2022-11-21,00:32:54
EMT00000000000027993,SYNCID0000002479,1923.36,D,2022-11-20,15:23:35
EMT00000000000027994,SYNCID0000002479,2048.29,D,2023-01-21,10:11:31
EMT00000000000027995,SYNCID0000002479,405.72,D,2023-01-14,11:56:42
EMT00000000000027996,SYNCID0000002479,1950.66,D,2023-01-13,15:18:57
EMT00000000000027997,SYNCID0000002479,1991.71,D,2022-11-03,16:22:30
EMT00000000000027998,SYNCID0000002479,5303.9,D,2023-01-23,13:21:23
EMT00000000000027999,SYNCID0000002479,331.7,D,2023-01-17,01:33:07
EMT00000000000028000,SYNCID0000002479,2179.55,D,2023-01-30,10:28:16
EMT00000000000028001,SYNCID0000002479,652.72,D,2022-11-13,23:34:12
EMT00000000000028002,SYNCID0000002479,158.72,D,2023-01-26,22:11:40
EMT00000000000028003,SYNCID0000002479,920.73,D,2022-12-04,18:18:42
EMT00000000000028004,SYNCID0000002479,222.75,D,2023-01-10,02:06:12
EMT00000000000028005,SYNCID0000002479,808.01,D,2022-11-01,19:44:18
EMT00000000000028006,SYNCID0000002479,410.43,D,2022-12-15,23:00:57
EMT00000000000028007,SYNCID0000002479,1547.48,D,2022-11-24,18:46:52
EMT00000000000028008,SYNCID0000002479,1140.54,D,2022-12-23,09:17:26
EMT00000000000028009,SYNCID0000002479,2105.02,D,2023-01-22,10:02:47
EMT00000000000028010,SYNCID0000002479,124.28,D,2023-01-19,15:00:57
EMT00000000000028011,SYNCID0000002479,207.52,D,2022-11-08,03:11:07
EMT00000000000028012,SYNCID0000002479,604.07,D,2023-01-04,11:35:42
EMT00000000000028013,SYNCID0000002479,2765.28,D,2022-11-25,14:59:44
EMT00000000000028014,SYNCID0000002479,2247.19,D,2022-12-02,18:26:48
EMT00000000000028015,SYNCID0000002479,183.02,D,2022-11-28,13:32:07
EMT00000000000028016,SYNCID0000002479,26.35,C,2022-11-06,05:57:24
EMT00000000000028017,SYNCID0000002479,943.31,D,2022-11-25,22:56:44
EMT00000000000028018,SYNCID0000002480,582.8,D,2022-12-02,15:31:05
EMT00000000000028019,SYNCID0000002482,739.79,D,2022-12-30,17:10:34
EMT00000000000028020,SYNCID0000002483,1193.22,D,2023-01-04,10:27:28
EMT00000000000028021,SYNCID0000002487,530.91,D,2023-01-17,11:34:11
EMT00000000000028022,SYNCID0000002487,2282.95,D,2023-01-17,09:02:40
EMT00000000000028023,SYNCID0000002487,2454.28,D,2023-01-13,10:13:32
EMT00000000000028024,SYNCID0000002487,2149.29,D,2022-11-09,17:50:55
EMT00000000000028025,SYNCID0000002487,2131.3,D,2023-01-21,17:41:06
EMT00000000000028026,SYNCID0000002487,409.98,D,2023-01-14,10:10:41
EMT00000000000028027,SYNCID0000002487,2157.9,D,2022-11-10,15:22:23
EMT00000000000028028,SYNCID0000002487,309.09,D,2023-01-18,15:54:15
EMT00000000000028029,SYNCID0000002487,2613.72,D,2023-01-31,10:49:35
EMT00000000000028030,SYNCID0000002487,3437.61,D,2022-12-12,11:21:58
EMT00000000000028031,SYNCID0000002487,83.84,C,2022-11-08,19:22:58
EMT00000000000028032,SYNCID0000002487,1077.61,D,2022-11-04,13:52:25
EMT00000000000028033,SYNCID0000002487,2615.99,D,2022-12-02,20:12:46
EMT00000000000028034,SYNCID0000002487,538.36,D,2022-11-10,21:34:31
EMT00000000000028035,SYNCID0000002487,2590.34,D,2023-01-04,08:01:27
EMT00000000000028036,SYNCID0000002487,203.8,D,2023-01-10,16:43:45
EMT00000000000028037,SYNCID0000002487,120.39,C,2022-11-27,18:35:40
EMT00000000000028038,SYNCID0000002487,1861.12,D,2023-01-19,15:40:41
EMT00000000000028039,SYNCID0000002487,1059.04,D,2022-12-27,15:20:19
EMT00000000000028040,SYNCID0000002487,380.56,D,2023-01-24,11:45:03
EMT00000000000028041,SYNCID0000002487,361.92,D,2023-01-04,20:49:39
EMT00000000000028042,SYNCID0000002487,196.74,D,2023-01-02,08:41:51
EMT00000000000028043,SYNCID0000002487,5142.63,D,2023-01-04,08:44:00
EMT00000000000028044,SYNCID0000002487,1888.35,D,2022-11-24,18:51:17
EMT00000000000028045,SYNCID0000002487,38.49,D,2023-01-12,13:20:06
EMT00000000000028046,SYNCID0000002487,991.71,D,2022-12-01,14:31:50
EMT00000000000028047,SYNCID0000002487,1199.19,D,2022-12-04,13:59:50
EMT00000000000028048,SYNCID0000002487,1026.34,D,2022-12-10,23:53:33
EMT00000000000028049,SYNCID0000002487,1059.84,D,2022-12-11,06:27:27
EMT00000000000028050,SYNCID0000002487,102.13,D,2022-12-29,13:29:33
EMT00000000000028051,SYNCID0000002487,699.55,D,2022-11-21,00:03:58
EMT00000000000028052,SYNCID0000002487,1510.6,C,2022-11-01,22:43:26
EMT00000000000028053,SYNCID0000002487,3078.77,D,2022-12-26,11:15:17
EMT00000000000028054,SYNCID0000002487,5433.47,D,2023-01-26,09:09:18
EMT00000000000028055,SYNCID0000002487,1113.99,D,2023-01-30,15:41:48
EMT00000000000028056,SYNCID0000002487,176.05,D,2022-11-06,04:02:46
EMT00000000000028057,SYNCID0000002487,1423.77,D,2022-11-11,20:09:35
EMT00000000000028058,SYNCID0000002487,48.28,D,2022-12-19,08:52:33
EMT00000000000028059,SYNCID0000002487,181.5,D,2023-01-09,16:54:57
EMT00000000000028060,SYNCID0000002487,2696.2,D,2022-12-10,19:11:35
EMT00000000000028061,SYNCID0000002487,3482.97,C,2022-11-30,15:24:20
EMT00000000000028062,SYNCID0000002487,1452.21,D,2023-01-19,15:53:02
EMT00000000000028063,SYNCID0000002487,731.84,D,2022-11-10,19:15:59
EMT00000000000028064,SYNCID0000002487,221.69,D,2022-11-24,00:04:04
EMT00000000000028065,SYNCID0000002487,107.61,D,2023-01-30,11:01:02
EMT00000000000028066,SYNCID0000002487,210.65,D,2023-01-09,15:16:17
EMT00000000000028067,SYNCID0000002487,830.34,C,2022-12-10,21:33:34
EMT00000000000028068,SYNCID0000002487,2530.84,D,2023-01-31,16:53:59
EMT00000000000028069,SYNCID0000002487,246.53,C,2022-11-03,03:31:55
EMT00000000000028070,SYNCID0000002487,678.55,D,2022-11-24,14:16:27
EMT00000000000028071,SYNCID0000002487,3875.42,C,2022-12-30,21:09:08
EMT00000000000028072,SYNCID0000002487,2613.42,D,2022-12-13,15:44:23
EMT00000000000028073,SYNCID0000002487,876.9,D,2023-01-31,22:05:14
EMT00000000000028074,SYNCID0000002487,767.35,D,2023-01-15,18:41:24
EMT00000000000028075,SYNCID0000002487,308.3,D,2023-01-07,06:39:58
EMT00000000000028076,SYNCID0000002487,326.1,D,2022-11-22,03:00:33
EMT00000000000028077,SYNCID0000002489,380.98,C,2022-12-03,02:43:26
EMT00000000000028078,SYNCID0000002489,187.04,C,2022-11-10,14:40:21
EMT00000000000028079,SYNCID0000002489,259.68,D,2022-12-08,17:11:43
EMT00000000000028080,SYNCID0000002489,359.21,D,2023-01-06,09:46:43
EMT00000000000028081,SYNCID0000002489,28.83,C,2022-12-12,19:43:51
EMT00000000000028082,SYNCID0000002489,303.41,D,2023-01-25,16:52:38
EMT00000000000028083,SYNCID0000002489,2846.26,D,2022-12-28,13:06:25
EMT00000000000028084,SYNCID0000002489,2054.06,D,2022-11-02,14:23:47
EMT00000000000028085,SYNCID0000002489,52.6,D,2022-11-22,16:04:19
EMT00000000000028086,SYNCID0000002489,68.37,C,2022-12-05,16:53:09
EMT00000000000028087,SYNCID0000002489,202.05,C,2022-11-03,14:40:22
EMT00000000000028088,SYNCID0000002489,456.83,C,2022-12-12,19:29:30
EMT00000000000028089,SYNCID0000002489,127.01,D,2022-11-21,14:59:38
EMT00000000000028090,SYNCID0000002489,176.84,C,2022-11-19,13:54:26
EMT00000000000028091,SYNCID0000002489,121.56,D,2022-11-22,10:44:15
EMT00000000000028092,SYNCID0000002489,2093.12,C,2022-11-12,22:45:12
EMT00000000000028093,SYNCID0000002489,289.76,C,2022-11-03,21:37:36
EMT00000000000028094,SYNCID0000002489,1190.1,C,2022-12-05,04:12:12
EMT00000000000028095,SYNCID0000002489,9.62,D,2023-01-17,03:21:37
EMT00000000000028096,SYNCID0000002489,2103.37,C,2022-11-04,16:53:36
EMT00000000000028097,SYNCID0000002489,365.39,D,2023-01-13,12:04:53
EMT00000000000028098,SYNCID0000002489,212.22,C,2022-11-27,14:10:39
EMT00000000000028099,SYNCID0000002489,1881.74,C,2022-11-04,17:36:27
EMT00000000000028100,SYNCID0000002489,16.06,C,2022-11-24,12:35:55
EMT00000000000028101,SYNCID0000002489,484.89,D,2022-11-18,11:24:28
EMT00000000000028102,SYNCID0000002489,64.84,D,2022-11-13,00:36:54
EMT00000000000028103,SYNCID0000002489,112.95,C,2022-12-01,17:44:39
EMT00000000000028104,SYNCID0000002489,156.57,D,2022-11-22,16:59:47
EMT00000000000028105,SYNCID0000002489,57.6,D,2022-12-02,17:08:12
EMT00000000000028106,SYNCID0000002489,610.45,C,2022-11-10,20:36:10
EMT00000000000028107,SYNCID0000002489,381.0,C,2022-12-01,15:52:16
EMT00000000000028108,SYNCID0000002489,795.52,D,2022-12-07,19:32:02
EMT00000000000028109,SYNCID0000002489,20.9,D,2023-01-23,19:54:09
EMT00000000000028110,SYNCID0000002489,157.45,C,2022-11-30,02:44:36
EMT00000000000028111,SYNCID0000002489,179.92,D,2022-12-25,20:31:41
EMT00000000000028112,SYNCID0000002489,325.0,C,2022-12-27,05:08:37
EMT00000000000028113,SYNCID0000002489,755.26,D,2022-11-14,19:18:13
EMT00000000000028114,SYNCID0000002489,2372.99,D,2022-12-13,09:47:21
EMT00000000000028115,SYNCID0000002489,31.85,C,2022-12-02,15:20:06
EMT00000000000028116,SYNCID0000002489,2154.79,C,2022-12-09,03:15:36
EMT00000000000028117,SYNCID0000002489,160.2,C,2022-11-14,15:29:00
EMT00000000000028118,SYNCID0000002489,405.64,D,2023-01-10,06:46:15
EMT00000000000028119,SYNCID0000002489,2563.11,D,2023-01-06,19:38:59
EMT00000000000028120,SYNCID0000002489,648.66,C,2022-12-31,03:32:07
EMT00000000000028121,SYNCID0000002489,1505.88,C,2022-12-05,01:04:22
EMT00000000000028122,SYNCID0000002489,72.38,C,2022-12-07,16:37:09
EMT00000000000028123,SYNCID0000002489,134.98,C,2022-12-17,16:00:19
EMT00000000000028124,SYNCID0000002489,1373.18,C,2022-11-05,00:54:30
EMT00000000000028125,SYNCID0000002489,82.14,C,2022-11-16,18:54:52
EMT00000000000028126,SYNCID0000002489,157.97,C,2022-12-25,13:00:01
EMT00000000000028127,SYNCID0000002489,523.11,C,2022-12-22,16:04:15
EMT00000000000028128,SYNCID0000002489,389.24,C,2022-11-26,12:38:05
EMT00000000000028129,SYNCID0000002489,429.63,D,2022-11-06,20:12:49
EMT00000000000028130,SYNCID0000002489,1031.78,D,2022-12-04,21:21:45
EMT00000000000028131,SYNCID0000002489,1337.77,D,2022-11-21,16:06:23
EMT00000000000028132,SYNCID0000002489,189.06,C,2022-11-09,11:59:35
EMT00000000000028133,SYNCID0000002489,10.4,D,2023-01-10,10:18:34
EMT00000000000028134,SYNCID0000002489,6054.28,C,2022-12-13,22:14:52
EMT00000000000028135,SYNCID0000002489,100.72,C,2022-11-15,13:35:24
EMT00000000000028136,SYNCID0000002489,93.52,D,2023-01-09,12:43:10
EMT00000000000028137,SYNCID0000002489,498.67,C,2022-12-03,17:25:30
EMT00000000000028138,SYNCID0000002489,213.61,D,2022-12-07,17:29:23
EMT00000000000028139,SYNCID0000002489,466.85,D,2022-12-05,11:09:37
EMT00000000000028140,SYNCID0000002489,179.51,C,2022-12-06,19:28:48
EMT00000000000028141,SYNCID0000002489,142.45,D,2022-12-04,00:31:30
EMT00000000000028142,SYNCID0000002489,67.67,C,2022-12-01,17:34:55
EMT00000000000028143,SYNCID0000002489,162.01,D,2022-12-07,20:02:03
EMT00000000000028144,SYNCID0000002489,19.77,C,2022-11-24,16:08:04
EMT00000000000028145,SYNCID0000002489,69.2,D,2022-12-22,13:30:25
EMT00000000000028146,SYNCID0000002490,2402.76,C,2022-11-01,14:50:13
EMT00000000000028147,SYNCID0000002490,104.9,C,2022-11-03,21:11:48
EMT00000000000028148,SYNCID0000002490,2149.19,C,2022-12-21,17:26:40
EMT00000000000028149,SYNCID0000002490,42.14,C,2022-11-14,23:34:37
EMT00000000000028150,SYNCID0000002490,220.68,C,2022-11-30,19:29:30
EMT00000000000028151,SYNCID0000002490,708.61,D,2022-12-22,10:00:41
EMT00000000000028152,SYNCID0000002490,247.13,C,2022-11-06,16:28:13
EMT00000000000028153,SYNCID0000002490,154.29,D,2022-11-27,16:19:35
EMT00000000000028154,SYNCID0000002490,1469.45,D,2022-12-30,06:19:38
EMT00000000000028155,SYNCID0000002490,281.61,C,2022-11-21,15:51:41
EMT00000000000028156,SYNCID0000002490,42.2,C,2022-12-20,14:06:04
EMT00000000000028157,SYNCID0000002490,3212.17,D,2022-12-19,12:35:54
EMT00000000000028158,SYNCID0000002490,214.34,D,2022-12-12,04:48:57
EMT00000000000028159,SYNCID0000002490,57.75,D,2022-11-11,14:13:55
EMT00000000000028160,SYNCID0000002490,10255.97,C,2022-12-09,01:44:01
EMT00000000000028161,SYNCID0000002490,3109.98,C,2022-11-27,19:14:03
EMT00000000000028162,SYNCID0000002490,450.15,C,2022-12-28,21:34:32
EMT00000000000028163,SYNCID0000002490,1418.07,C,2022-11-02,03:15:17
EMT00000000000028164,SYNCID0000002490,8852.13,C,2022-12-08,14:40:17
EMT00000000000028165,SYNCID0000002490,2259.83,C,2022-12-26,21:28:20
EMT00000000000028166,SYNCID0000002490,62.32,C,2022-11-15,13:02:35
EMT00000000000028167,SYNCID0000002490,57.52,C,2022-11-01,14:02:50
EMT00000000000028168,SYNCID0000002490,1510.53,C,2022-11-16,15:29:57
EMT00000000000028169,SYNCID0000002490,14.16,D,2022-12-25,20:45:38
EMT00000000000028170,SYNCID0000002490,6353.49,D,2022-12-02,22:55:49
EMT00000000000028171,SYNCID0000002490,297.18,D,2022-12-02,22:42:14
EMT00000000000028172,SYNCID0000002490,3167.0,D,2022-12-15,22:28:27
EMT00000000000028173,SYNCID0000002490,1185.53,D,2023-01-04,19:00:07
EMT00000000000028174,SYNCID0000002490,2308.07,C,2022-11-18,17:50:38
EMT00000000000028175,SYNCID0000002490,1059.29,D,2022-12-23,16:48:31
EMT00000000000028176,SYNCID0000002490,598.07,C,2022-11-02,03:03:31
EMT00000000000028177,SYNCID0000002490,1635.57,C,2022-12-30,22:40:02
EMT00000000000028178,SYNCID0000002490,68.02,C,2022-11-14,18:19:14
EMT00000000000028179,SYNCID0000002490,21.79,C,2022-12-27,01:22:02
EMT00000000000028180,SYNCID0000002490,178.35,C,2022-11-16,20:04:09
EMT00000000000028181,SYNCID0000002493,1226.24,D,2023-01-10,15:40:25
EMT00000000000028182,SYNCID0000002493,1932.22,D,2022-11-28,05:24:41
EMT00000000000028183,SYNCID0000002493,20.8,D,2022-11-06,03:40:44
EMT00000000000028184,SYNCID0000002493,2612.15,C,2022-11-25,17:02:03
EMT00000000000028185,SYNCID0000002493,53.92,D,2022-12-07,01:49:24
EMT00000000000028186,SYNCID0000002493,308.57,D,2023-01-09,15:14:45
EMT00000000000028187,SYNCID0000002493,610.05,D,2022-12-30,07:58:40
EMT00000000000028188,SYNCID0000002493,527.54,C,2022-11-11,14:51:33
EMT00000000000028189,SYNCID0000002493,958.14,D,2023-01-16,13:13:21
EMT00000000000028190,SYNCID0000002493,7205.46,D,2023-01-16,19:23:40
EMT00000000000028191,SYNCID0000002493,167.23,C,2022-12-11,20:46:05
EMT00000000000028192,SYNCID0000002493,51.8,D,2022-11-04,23:59:45
EMT00000000000028193,SYNCID0000002493,1715.03,C,2022-11-16,15:25:47
EMT00000000000028194,SYNCID0000002493,1079.53,D,2023-01-08,22:24:41
EMT00000000000028195,SYNCID0000002493,486.24,D,2023-01-04,14:02:38
EMT00000000000028196,SYNCID0000002493,112.77,D,2022-12-07,11:53:00
EMT00000000000028197,SYNCID0000002493,451.95,C,2022-11-08,15:43:18
EMT00000000000028198,SYNCID0000002493,532.18,D,2023-01-21,14:47:48
EMT00000000000028199,SYNCID0000002493,1473.72,D,2023-01-03,10:07:23
EMT00000000000028200,SYNCID0000002493,5782.12,D,2022-11-13,21:14:40
EMT00000000000028201,SYNCID0000002493,922.15,D,2022-11-28,20:10:50
EMT00000000000028202,SYNCID0000002493,1852.58,D,2022-11-28,20:55:54
EMT00000000000028203,SYNCID0000002493,316.19,D,2022-11-24,23:57:40
EMT00000000000028204,SYNCID0000002493,2158.82,D,2022-12-29,12:05:15
EMT00000000000028205,SYNCID0000002497,884.16,D,2022-12-09,06:04:50
EMT00000000000028206,SYNCID0000002497,658.89,C,2022-11-08,14:36:33
EMT00000000000028207,SYNCID0000002497,134.45,D,2023-01-03,07:32:33
