customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,embedding,anomaly_score,nearest_neighbors
SYNCID0000004599,CA,BC,LANGLEY,4261,0.0,195342.0,2008-01-04,0,Electrical Work,22821.7,335.61323529411766,68.0,1.0,66.0,2.0,5362.23,-429.87,"[5.5124483  1.6273594  0.         0.21894413 3.4826865  4.694359
 0.38531196 2.673212   1.5380431  4.8267636  3.0120609  3.1987138
 2.0958235  3.3183289  4.8715105  4.8206043 ]",1,[4351  215 7011 9465 6259]
SYNCID0000004600,CA,QC,MONTREAL,7215,0.0,0.0,2017-02-14,2019-09-11,Holding Companies,246858.95,3740.2871212121213,66.0,3.0,28.0,35.0,88801.46,2.11,"[5.41936    5.8600206  4.5853176  4.681065   2.8184261  3.0188203
 7.3233604  4.119836   5.492935   4.781614   0.39918023 1.02036
 5.554678   5.6164594  0.5711972  1.6952204 ]",1,[ 4352 10152 10147 10142  9080]
SYNCID0000004601,CA,ON,TORONTO,8651,1.0,0.0,2017-11-21,0,"Offices of Physicians, General Practice",4639.929999999999,2319.9649999999997,2.0,1.0,0.0,2.0,4162.28,477.65,"[0.44481277 5.4867015  5.2795324  1.2774374  0.34902543 4.9165277
 0.84203553 2.4399085  7.694285   3.4750323  4.5997047  4.4025993
 4.395422   5.012844   3.3932004  2.7523313 ]",1,[4353 3831 9406 1343 9718]
SYNCID0000004602,CA,QC,0,7292,0.0,0.0,2022-01-12,2023-01-19,"Estate, Trust and Agency Funds",9238.06,1154.7575,8.0,1.0,8.0,0.0,4045.75,20.68,"[5.2925344 1.3811586 2.6508427 4.216608  1.6559898 3.4039783 2.8191535
 4.4347763 4.537039  4.2706585 2.9762588 1.6892647 5.041337  8.945443
 1.9926486 3.6400268]",1,[ 4354  1885 14403 10166 10236]
SYNCID0000004603,CA,ON,LONDON,8653,1.0,424575.0,0,2018-12-21,"Offices of Dentists, General Practice",12518.73,521.61375,24.0,2.0,22.0,2.0,7052.93,2.58,"[2.2616262  5.3967543  2.944802   0.         1.9532237  5.2549133
 2.828848   3.4459808  4.736283   3.253306   0.15819734 4.1852865
 6.0494013  6.4749637  3.7866793  4.400035  ]",1,[4355 7337 1780 8953 1635]
SYNCID0000004604,CA,0,other,7215,0.0,110791.0,2005-05-31,2005-12-22,Holding Companies,42996.9,1653.7269230769232,26.0,2.0,3.0,3.0,14452.17,41.72,"[3.6702187  7.2237663  0.8905698  1.7068092  8.501756   3.9043884
 3.7954288  2.7073092  3.0237532  4.037587   0.93378353 2.4909294
 3.0854278  3.9338212  1.8972893  2.2690039 ]",1,[ 4356 13207  1452 10863  9589]
SYNCID0000004605,CA,BC,PARKSVILLE,8651,1.0,0.0,2020-12-31,2021-01-01,"Offices of Physicians, General Practice",100257.63,3457.1596551724137,29.0,4.0,6.0,21.0,45031.43,2.07,"[3.8765113 2.2144935 1.9898698 1.6115332 2.443863  5.4962144 2.7211645
 4.3639107 2.8256874 0.3666101 5.052735  4.0933304 5.236393  2.4229355
 7.076602  1.9700288]",1,[ 4357  5193 11779  9583  9365]
SYNCID0000004606,CA,NS,SHELBURNE,other,5.0,179351.0,2006-08-07,0,0,299998.75,1818.1742424242425,165.0,5.0,71.0,30.0,85933.91,0.0,"[1.7866298 1.3103262 3.9025962 2.5577586 4.096492  3.6398335 5.9737625
 5.709667  1.9679236 3.1431623 2.5398204 7.2254324 1.030787  3.332127
 5.907947  3.71382  ]",1,[ 4358  3320  8086 11402  7344]
SYNCID0000004607,CA,BC,VICTORIA,0211,1.0,0.0,2022-01-28,0,0,76711.22,1394.7494545454545,55.0,5.0,43.0,1.0,37669.68,0.0,"[1.8541107  0.12526679 2.1736414  4.214336   2.0962949  5.815582
 4.6639853  4.285303   0.8824739  0.         2.6862211  5.407188
 5.162909   2.496899   6.9839835  6.077778  ]",1,[4359  982 8265 7849 9692]
SYNCID0000004608,CA,ON,KESWICK,other,0.0,0.0,2023-02-19,2023-04-16,0,75648.37,221.19406432748536,342.0,4.0,328.0,12.0,4409.05,-126.6,"[1.896983  3.4330988 5.425683  1.8364937 1.5214012 2.762942  4.761951
 3.6134312 2.2313945 3.2995043 4.394184  7.383936  3.443017  3.6298556
 3.262547  6.4590893]",1,[ 4360  4263  3147  3497 15622]
SYNCID0000004609,CA,0,other,other,0.0,0.0,2014-02-25,0,0,202340.13,202340.13,1.0,1.0,1.0,0.0,202340.13,202340.13,"[ 0.         1.386871   0.         0.         8.255911  11.812832
  0.         0.6501981  4.484372   5.657096   0.         0.
  0.         9.226411   5.101093   4.2491775]",-1,[ 4361  1663  3356  3747 14430]
SYNCID0000004610,CA,NS,DARTMOUTH,9699,0.0,0.0,1991-09-18,1991-10-17,Other Amusement and Recreational Services n.e.c.,55675.98,4639.665,12.0,1.0,7.0,5.0,31654.22,41.2,"[1.4479748  1.7301412  1.2639947  2.1288598  3.861248   1.1460726
 2.8417094  3.9231622  3.5561213  6.8164463  4.185318   3.0918605
 0.47281116 4.964134   6.3034186  1.9496478 ]",1,[ 4362  6665  3215 11333  7076]
SYNCID0000004611,CA,AB,ROCKY VIEW COUNTY,7799,1.0,494848.0,2011-07-28,2011-12-01,Other Business Services n.e.c.,107277.46999999999,4469.894583333333,24.0,3.0,18.0,5.0,55154.56,2.1,"[2.7318418  2.9661574  0.         0.50503117 3.4386122  3.7576246
 5.567409   2.7105641  6.609766   3.9517264  3.5538743  4.413472
 2.2473197  5.135597   1.3142419  1.1358087 ]",1,[ 4363  8278 11619  2640 10780]
SYNCID0000004612,CA,0,other,6359,0.0,64506.0,2016-02-13,2016-06-11,Other Motor Vehicle Repair Shops,102528.66,883.8677586206896,116.0,3.0,102.0,14.0,32639.7,0.0,"[3.034302  6.7468643 1.7128212 1.4465907 6.6505556 4.9357986 4.1246295
 2.6289043 1.5101275 2.2615101 2.6888354 4.1628857 2.3255825 3.983111
 2.1606836 2.453063 ]",1,[4364 5459 2700 5600 2472]
SYNCID0000004613,CA,AB,EDMONTON,4581,0.0,0.0,2023-10-27,2023-12-28,Taxicab Industry,10442.07,696.138,15.0,1.0,0.0,0.0,2467.12,20.93,"[4.381588   2.9414191  0.44050562 0.43440187 5.2656355  3.8316712
 5.602616   2.2207377  6.854906   3.208941   4.129954   2.4769645
 0.         3.7275262  3.0104578  3.212795  ]",1,[ 4365  3461  8992 13976  1003]
SYNCID0000004614,CA,ON,OTTAWA,4013,0.0,0.0,2014-04-29,2014-09-24,Residential Renovation,17941.23,1631.020909090909,11.0,2.0,2.0,8.0,9074.83,2.07,"[3.776136  3.8633595 5.045059  2.1476998 6.2597904 2.007861  0.6806204
 0.4039716 4.6766615 3.1953888 3.0149326 3.6156745 5.58653   2.832007
 4.9387903 1.6784378]",1,[ 4366  6434 14856  6265  9813]
SYNCID0000004615,CA,ON,TORONTO,7511,1.0,0.0,2020-04-22,2020-07-02,Operators of Residential Buildings and Dwellings,52395.51,272.89328125000003,192.0,1.0,188.0,4.0,11767.77,-242.27,"[3.1773427  6.7709966  7.1060896  0.99597096 1.4083209  2.3415816
 0.32743776 4.9758806  5.484032   6.4272943  4.4191327  2.83959
 4.8314295  5.729524   0.67197806 2.9076345 ]",1,[ 4367 13749  8674     9 11306]
SYNCID0000004616,CA,ON,GREELY,6331,0.0,0.0,1997-03-09,1997-07-11,Gasoline Service Stations,185705.47,3438.990185185185,54.0,3.0,11.0,38.0,100286.25,4.2,"[2.0994914 2.6061516 3.9651353 2.454395  3.843238  3.0710726 2.6092868
 3.3846903 4.432121  2.8957448 2.1922796 4.2808533 2.6846309 3.3635263
 2.7371385 2.3053608]",1,[ 4368 13326 14035  3925  6491]
SYNCID0000004617,CA,QC,LAVAL,7511,1.0,0.0,2019-12-20,2019-12-25,Operators of Residential Buildings and Dwellings,118380.33,3699.3853125,32.0,5.0,14.0,5.0,35079.15,0.0,"[4.059049   5.5307603  3.9798753  2.7252827  2.3009977  6.3373733
 4.8976617  7.527561   3.12999    1.5122027  3.605688   0.68811095
 8.042994   5.5533805  0.09061372 1.4795412 ]",1,[ 4369 12614  7360  1879 14100]
SYNCID0000004618,CA,BC,SURREY,7721,5.0,1.0,0,2023-05-30,Computer Services,170349.09,2156.3175949367087,79.0,2.0,51.0,28.0,15664.66,1.34,"[7.8385887  0.         0.45556295 2.0487628  2.8811245  1.470457
 3.530221   2.0336666  4.8835354  3.6088338  3.695013   3.707127
 5.0697055  1.7273355  8.153971   3.7230654 ]",1,[ 4370  5308 15157 11897 12980]
SYNCID0000004619,CA,BC,NORTH VANCOUVER,7761,2.0,0.0,2015-09-03,0,Offices of Lawyers and Notaries,103891.48999999999,989.4427619047618,105.0,3.0,87.0,15.0,28200.78,-8.15,"[8.111407  2.187302  1.5169536 2.4514039 5.1876335 4.8576007 0.
 4.101638  2.084219  3.5656667 4.4037824 4.899116  4.1853404 0.
 4.0944147 3.3672934]",1,[ 4371   577  8326 11384 14823]
SYNCID0000004620,CA,ON,TORONTO,9631,0.0,0.0,2014-06-05,2014-09-14,Entertainment Production Companies and Artists,799367.2,4207.195789473684,190.0,3.0,94.0,87.0,195799.24,0.0,"[2.6008909 5.3607135 7.299014  2.5382338 1.6318554 2.9233708 2.064693
 4.7382965 6.447508  3.0167232 1.8027161 5.423982  4.6329455 3.8573098
 1.751501  3.1227338]",1,[ 4372 13286 15949 11878 10989]
SYNCID0000004621,CA,0,other,9811,0.0,0.0,2014-07-06,2014-10-01,Religious Organizations,31840.85,346.0961956521739,92.0,3.0,89.0,2.0,6221.92,-72.69,"[1.6772513 7.0694847 2.747497  4.2548065 6.4584036 5.073651  3.3553429
 2.6215897 0.        2.7364464 2.0378177 2.7522793 2.1285422 3.5061255
 2.4596577 2.7180939]",1,[ 4373 12819 10364  2439  5128]
SYNCID0000004622,CA,QC,BOUCHERVILLE,9212,1.0,0.0,2018-06-03,2018-06-17,"Restaurants, Unlicensed (including Drive-Ins)",25194.57,265.206,95.0,2.0,93.0,1.0,5974.65,-260.64,"[5.8577695e+00 4.7938237e+00 2.5262928e+00 2.2969239e+00 3.6569834e-03
 5.3617144e+00 3.4158392e+00 2.2763929e+00 3.2299094e+00 3.7173643e+00
 2.7692647e+00 1.6285720e+00 5.1173058e+00 4.7642307e+00 9.5688099e-01
 2.7854438e+00]",1,[ 4374 14498  9784 10369  5375]
SYNCID0000004623,CA,0,other,7611,1.0,21452.0,2007-11-20,0,Insurance and Real Estate Agencies,613004.71,13931.925227272726,44.0,4.0,29.0,15.0,479684.86,-10.27,"[3.7698514  4.2195005  3.4524043  3.0929127  7.997673   7.476895
 3.7368722  0.68458736 2.061139   0.         2.320625   6.9539638
 2.8461387  4.273447   2.0666432  3.0921357 ]",1,[ 4375 14384  3871  9108  1254]
SYNCID0000004624,CA,ON,DOWNSVIEW,6312,3.0,696085.0,1991-02-24,1991-06-17,Automobile (Used) Dealers,142552.31999999998,14255.231999999998,10.0,1.0,3.0,7.0,131886.24,150.65,"[3.3482533 3.7555783 3.6762934 1.2549841 3.057622  4.949277  0.9135312
 2.1920536 5.0094714 5.1599956 0.8971932 3.6891153 2.0226219 3.7079806
 3.2131624 2.5668511]",1,[ 4376 16074 12755  7363  8465]
SYNCID0000004625,CA,0,other,4023,1.0,0.0,2023-05-03,2023-06-06,Institutional Building,82512.3,771.1429906542056,107.0,4.0,83.0,12.0,16265.94,-23.44,"[2.3064144 6.44041   2.0030985 1.8459027 6.722125  5.247074  4.681175
 2.5997982 1.0404985 1.8785897 2.295199  4.706937  3.1034749 3.5774045
 2.1541467 2.4561386]",1,[ 4377 15356 13945  8693  7057]
SYNCID0000004626,CA,0,other,other,0.0,878028.0,2008-02-24,2014-06-26,0,40175.04,535.6672,75.0,5.0,44.0,9.0,6354.33,0.0,"[0.99122834 5.2160487  2.928501   1.4093647  6.2777653  6.9917006
 5.9710813  3.4596293  0.5900707  1.5462971  2.0009422  6.891281
 1.9412551  4.93205    3.3810296  2.6313076 ]",1,[ 4378 10091 16018  7035  8013]
SYNCID0000004627,CA,SK,REGINA,4013,1.0,169506.0,0,2014-12-28,Residential Renovation,80730.14,1523.2101886792452,53.0,5.0,11.0,4.0,12953.91,17.02,"[6.5852413 0.        6.0561085 6.0578    6.3339653 1.6533504 5.348452
 0.        1.8777542 2.7519956 3.6327438 4.116478  5.3969398 2.93931
 3.9843373 0.       ]",1,[ 4379  8415 11134  5307 11731]
SYNCID0000004628,CA,AB,0,5621,2.0,0.0,2021-09-08,0,"Hardware, Wholesale",50809.43,977.1044230769231,52.0,2.0,36.0,2.0,22124.96,-228.39,"[7.070036  1.4380116 0.5418675 2.7456203 1.9083507 3.8800201 5.0469027
 3.5141215 6.375192  5.5533338 3.0375516 4.7997923 2.3319871 4.501658
 2.1136155 2.5350413]",1,[ 4380 13804 12911 13344  5538]
SYNCID0000004629,CA,MB,WINNIPEG,other,3.0,0.0,2012-04-15,2012-10-30,0,205026.14,840.2710655737706,244.0,5.0,96.0,13.0,18510.18,0.0,"[4.2111874  3.9362655  1.3668705  1.7890097  0.14845681 4.913297
 8.262582   7.514245   2.8593898  4.3405547  3.4453254  5.1210113
 3.7397733  3.3929362  5.6020684  3.492277  ]",1,[ 4381 15627  4658 15685  8836]
SYNCID0000004630,CA,ON,0,8669,1.0,58574.0,2021-03-30,0,Offices of Other Health Practitioners,20844.91,521.12275,40.0,2.0,11.0,29.0,4686.93,-1331.14,"[4.221576  1.9672353 3.014079  2.9748993 1.4408334 2.8290172 2.00865
 4.2649865 5.6747656 5.4256153 1.2020652 5.3092146 3.291057  4.6491218
 3.1041064 2.610708 ]",1,[ 4382 15008 15433 12663 14373]
SYNCID0000004631,CA,QC,MONTREAL,0131,10.0,821691.0,2019-03-22,2023-02-02,0,4467.42,744.57,6.0,1.0,0.0,6.0,2053.8,142.58,"[3.7312465  6.052438   4.658118   4.575067   0.         7.4164214
 6.8225274  1.1787289  5.2064414  5.3158174  0.31857014 3.359151
 2.2183537  6.8294454  3.4850717  3.502169  ]",1,[ 4383  4583 11541  4796 14008]
SYNCID0000004632,CA,ON,PICTON,8651,1.0,396358.0,2012-02-07,2012-10-07,"Offices of Physicians, General Practice",76595.31,484.7804430379747,158.0,4.0,144.0,4.0,22032.82,0.0,"[1.2282062 4.0663986 4.0750895 0.7322727 1.8251476 3.2692695 3.4354668
 2.8118968 4.1941643 1.7739923 5.4945774 5.9091825 4.7820015 3.280808
 3.8329082 2.3229384]",1,[ 4384  8154  5914 14743  8790]
SYNCID0000004633,CA,ON,OAKVILLE,other,1.0,264232.0,0,2003-12-14,0,2354.19,168.15642857142856,14.0,2.0,13.0,1.0,1026.76,0.0,"[0.         2.1892257  4.884534   0.7626475  2.1842415  3.89367
 3.8510513  4.6693196  6.8643637  3.6982918  3.514885   4.2959433
 0.54961514 4.5382595  3.9462166  4.2001696 ]",1,[ 4385 15907  1324  2827  3672]
SYNCID0000004634,CA,BC,DAWSON CREEK,4275,0.0,27605.0,2019-01-23,2020-06-07,Painting and Decorating Work,30902.96,532.8096551724137,58.0,3.0,57.0,1.0,8602.7,0.0,"[4.917333  1.4864537 0.        3.1721349 3.4583986 3.2018447 2.7787485
 3.626911  0.        3.9727192 2.2804785 2.5711586 5.3261194 2.765646
 5.180904  3.8673756]",1,[ 4386 15305 14409  4662   241]
SYNCID0000004635,CA,0,other,9212,0.0,0.0,2009-09-02,2009-11-03,"Restaurants, Unlicensed (including Drive-Ins)",385248.83,2105.184863387978,183.0,4.0,17.0,43.0,68927.49,4.97,"[2.6111321  6.449597   2.1573448  2.1133854  6.9901657  4.782075
 4.346476   3.025775   1.3491256  0.92988634 2.1868892  4.838455
 2.782749   3.8666863  2.239665   1.6866045 ]",1,[ 4387 14738  3026 13582  6412]
SYNCID0000004636,CA,0,other,0129,0.0,0.0,2014-11-18,2014-12-08,0,45863.38,449.64098039215685,102.0,4.0,94.0,6.0,9697.62,-234.45,"[1.0832583 5.717895  2.44365   2.152803  5.9405003 6.4574895 5.495632
 3.1751425 0.6074009 1.8129354 2.305779  6.2334323 1.8366201 4.922338
 3.3013515 4.033403 ]",1,[ 4388  4682 11734  9846  8262]
SYNCID0000004637,CA,ON,TORONTO,8653,8.0,2359595.0,2020-08-09,2020-08-27,"Offices of Dentists, General Practice",25479.32,727.9805714285715,35.0,3.0,27.0,8.0,5297.56,2.09,"[2.0864766e+00 6.3578873e+00 7.7458954e+00 0.0000000e+00 6.4850307e-01
 5.2385769e+00 4.7741032e+00 2.8255584e+00 7.8812885e+00 5.3684669e+00
 2.5281906e-03 5.0798621e+00 5.3490081e+00 4.1775341e+00 3.9035506e+00
 1.9957378e+00]",1,[ 4389 16032 13453 11312  2808]
SYNCID0000004638,CA,ON,THORNHILL,other,0.0,1.0,2013-06-02,2016-11-05,0,3451273.11,7989.058125,432.0,5.0,240.0,172.0,494066.68,0.27,"[3.1935391 3.9745412 6.6592827 2.8281753 2.235063  2.3893642 4.4046383
 6.0489645 3.715622  0.        1.9979522 9.187418  2.3772342 3.3940206
 3.4535923 5.2757835]",1,[ 4390  1050 11348  5934  7132]
SYNCID0000004639,CA,BC,VANCOUVER,4013,6.0,0.0,2021-09-27,0,Residential Renovation,72558.2,1860.4666666666667,39.0,5.0,22.0,6.0,11636.32,0.0,"[8.919188   1.8083549  2.9271538  4.059181   2.4177046  5.425904
 2.3620787  3.0147185  1.2620299  2.126285   3.3040335  4.035021
 8.758631   0.75310355 5.9777718  0.7903054 ]",1,[ 4391 15660 15370 12873  3310]
SYNCID0000004640,CA,ON,TORONTO,8654,0.0,754091.0,2003-06-01,2004-07-26,"Offices of Dentists, Specialists",16424.7,1094.98,15.0,3.0,4.0,6.0,3204.82,25.73,"[1.6399617 4.0049086 6.3882523 1.6791532 1.3837364 4.2380133 2.377725
 3.0994942 6.4252696 4.3132524 2.8272705 4.7986374 4.4406643 4.2207513
 1.7616811 1.4882362]",1,[ 4392  6367 13359  3188  2931]
SYNCID0000004642,CA,QC,MONTREAL,8652,5.0,411939.0,1980-10-28,2001-05-27,"Offices of Physicians and Surgeons, Specialists",578212.38,5162.610535714286,112.0,2.0,77.0,35.0,118061.1,0.2,"[3.9747856 7.6150537 5.0910597 2.53331   0.        6.053367  5.6506195
 4.3798137 4.4008775 5.120457  1.2999207 1.7664181 3.4155054 4.7883763
 2.5429049 2.6572735]",1,[ 4393  4756  3689 12179 11048]
SYNCID0000004644,CA,ON,STONEY CREEK,4023,1.0,0.0,2011-09-09,2012-08-05,Institutional Building,774731.51,1484.1599808429119,522.0,3.0,155.0,367.0,107820.69,0.23,"[5.088398  7.6689773 5.2834253 3.757618  2.392271  0.        2.2030895
 7.559517  6.0311503 0.        1.7397732 7.608642  2.2973373 3.7796445
 5.1925116 2.347175 ]",1,[ 4394 16063  8325 14595  3390]
SYNCID0000004645,CA,NB,SAINT JOHN,other,0.0,0.0,2000-01-16,2001-06-26,0,90435.31999999999,3478.2815384615383,26.0,2.0,5.0,20.0,21246.04,21.03,"[1.7199934 2.3026628 0.        3.1112874 1.5497369 2.8428206 6.830667
 2.846795  2.9954252 4.1895723 2.0843863 3.826201  2.0901735 7.0731015
 7.312444  3.8237286]",1,[4395  590  512 2266 2280]
SYNCID0000004646,CA,0,other,4219,0.0,47169.0,2009-05-02,2014-05-10,Other Site Work,41341.86,315.5867175572519,131.0,1.0,128.0,3.0,7440.06,-151.73,"[3.3702345 7.3136835 1.2248429 2.2316892 5.8967314 5.217643  2.42529
 1.3356688 1.2604136 2.8765404 3.5452497 3.2381237 1.0497328 4.345533
 1.8317752 3.4587557]",1,[ 4396 14196 13208 11450  9837]
SYNCID0000004647,CA,NL,0,7512,0.0,177207.0,0,1998-04-25,Operators of Non-Residential Buildings,923878.43,3999.4737229437233,231.0,2.0,152.0,79.0,486890.51,-149.41,"[6.3141427 1.4231644 1.5682757 4.0778837 0.        2.3281012 2.249405
 4.243291  2.6666808 4.9894266 2.5745978 5.2735043 2.6126819 5.134694
 3.11576   2.8094172]",1,[ 4397  9351  2155 15136 12839]
SYNCID0000004648,CA,ON,OAKVILLE,7512,1.0,1.0,0,0,Operators of Non-Residential Buildings,2189.7,437.93999999999994,5.0,1.0,3.0,2.0,1413.27,21.57,"[0.62265515 2.7246006  4.1966457  0.68847805 2.5970984  2.36149
 2.0602534  3.7567027  7.418331   4.204472   3.9589574  1.8349855
 0.92894465 3.266336   2.6060605  2.7641187 ]",1,[ 4398  7537   853 13799  1955]
SYNCID0000004649,CA,0,other,other,0.0,202425.0,1986-03-29,1991-09-18,0,146284.87,3250.7748888888887,45.0,4.0,29.0,15.0,42885.42,-70.82,"[0.9448071 5.4501963 2.4323583 2.1431563 6.2276764 6.9782205 5.3367486
 3.3566933 1.0577309 1.6384408 1.6773489 6.1014028 1.640214  5.143868
 3.5055642 3.359443 ]",1,[4399 9750 3985 4789 9019]
SYNCID0000004650,CA,0,other,3741,3.0,232723.0,1991-12-28,1992-01-01,Pharmaceutical and Medicine Industry,25240.49,1147.295,22.0,3.0,21.0,1.0,20399.43,1.04,"[2.292633  6.8069    1.9668015 2.020765  7.0275297 6.341505  3.804842
 1.6096863 1.667939  2.7604392 1.7607805 4.2079697 2.4052603 3.5104947
 2.25285   2.047501 ]",1,[ 4400  3948  4261 15277 12633]
SYNCID0000004651,CA,ON,SCARBOROUGH,9712,0.0,0.0,2000-10-28,2000-12-04,Beauty Shops,15295.53,1092.537857142857,14.0,2.0,2.0,12.0,8759.18,0.1,"[0.        3.769733  3.4976642 3.9639404 4.6018753 0.        3.7548223
 0.7995386 5.854839  2.7042737 1.550855  3.8687496 5.3727145 4.3260803
 4.5403457 4.4451704]",1,[4401 2775 4873 8397 8893]
SYNCID0000004652,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds",23016.34,793.6668965517241,29.0,3.0,16.0,13.0,6776.55,1.66,"[1.0274518 1.0477571 4.019592  2.5979354 4.6221743 1.6824257 1.9418975
 4.0053153 4.778193  2.0597224 3.770928  3.9094331 3.9202855 5.5791574
 1.6205792 2.9201515]",1,[ 4402  1574  5274   668 15311]
SYNCID0000004653,CA,BC,KELOWNA,7511,0.0,248069.0,2008-11-10,0,Operators of Residential Buildings and Dwellings,27666.21,892.4583870967741,31.0,4.0,19.0,7.0,6155.0,0.0,"[6.343808  1.5152438 2.218567  0.        6.14013   3.5802035 2.403769
 6.4253416 1.228122  2.4510045 2.545867  1.7805339 6.013538  4.3866854
 5.8770437 0.3529359]",1,[ 4403  2749 10900  4721 15041]
SYNCID0000004654,CA,ON,MARKHAM,4011,0.0,403253.0,2008-04-27,0,Single Family Housing,16069.279999999999,472.6258823529411,34.0,3.0,21.0,0.0,4641.75,0.0,"[1.325201  2.282392  3.0820587 0.804067  4.49765   2.7159102 2.2473798
 3.7633653 5.7776866 5.648151  1.7650168 6.879579  1.1252536 2.90343
 1.959275  2.557876 ]",1,[4404 8210 1244 2708 3027]
SYNCID0000004655,CA,ON,LONDON,7292,1.0,0.0,2022-09-14,0,"Estate, Trust and Agency Funds",619163.59,3311.035240641711,187.0,3.0,89.0,72.0,72975.2,2.7,"[3.144479   3.143577   3.280753   2.6026864  3.635689   3.0930676
 0.93994087 4.7525187  3.290152   0.14277405 2.9586697  5.844295
 6.087978   7.1739526  1.553851   4.82442   ]",1,[ 4405  9870  9083 13428 13786]
SYNCID0000004656,CA,ON,ETOBICOKE,7731,0.0,0.0,2017-09-22,0,Offices of Chartered and Certified Accountants,62143.12,1726.197777777778,36.0,3.0,12.0,13.0,25886.43,2.12,"[2.7075658 1.3009424 3.9056628 1.4825397 3.1329708 2.695808  0.7762642
 2.4964535 4.9517884 3.2542224 2.348631  5.016048  3.3405318 3.2240748
 1.6869183 1.7888532]",1,[ 4406  6405 15316 10690 15624]
SYNCID0000004657,CA,AB,EDMONTON,8651,1.0,60391.0,2015-04-10,0,"Offices of Physicians, General Practice",3282.77,205.173125,16.0,2.0,5.0,6.0,1085.69,2.06,"[3.3617938  3.3372278  0.17262149 0.         4.3082013  4.6611533
 6.2715816  2.2631307  7.2037735  1.0081055  6.5531697  3.772812
 1.213053   3.9853597  4.4324703  2.251241  ]",1,[ 4407 15241  3959  5814  9591]
SYNCID0000004658,CA,ON,SEVERN,other,0.0,0.0,2004-11-30,0,0,207179.51,8287.180400000001,25.0,2.0,1.0,0.0,186449.1,75.68,"[0.9394747 2.4553077 4.24043   2.2732532 2.4587605 5.1712    3.0792494
 2.6832826 4.5663705 4.0472374 1.582155  5.1878443 1.7171052 4.8228927
 4.0176625 4.6340404]",1,[ 4408 10054  5236  1344  4443]
SYNCID0000004659,CA,0,other,4219,1.0,1.0,2022-05-08,2022-08-03,Other Site Work,111729.63,581.92515625,192.0,5.0,179.0,11.0,34502.05,0.0,"[2.9147382  6.2276635  2.315517   2.5434926  6.361103   5.117398
 4.9811053  2.7046576  0.         1.2348108  3.3726852  5.536822
 3.214568   2.4624343  0.98884416 2.6088014 ]",1,[ 4409 14850 11387 14488 13970]
SYNCID0000004660,CA,AB,CALGARY,8661,0.0,225787.0,1987-01-23,1995-03-31,Offices of Chiropractors and Osteopaths,137628.13,9830.580714285714,14.0,1.0,8.0,6.0,42389.82,11.95,"[5.908049  2.4397688 1.482219  2.1798542 2.0143023 5.272477  5.5528708
 2.4487329 7.781814  3.4611917 4.439719  2.3203104 0.8874714 5.1986866
 1.2051216 2.2312646]",1,[ 4410  5330 12228  7096  6033]
SYNCID0000004661,CA,0,other,9851,1.0,20161.0,2018-11-04,2020-12-13,Political Organizations,158517.45,1801.3346590909093,88.0,5.0,78.0,7.0,117404.53,0.0,"[1.7694515 5.4710093 2.319868  1.6745784 7.4105206 5.321043  4.8327875
 3.210836  0.6769145 1.9361887 2.25489   4.960046  3.191126  3.0923414
 1.6135682 2.0657253]",1,[ 4411  5077 11705  1413  2818]
SYNCID0000004662,CA,ON,RICHMOND HILL,8599,0.0,0.0,1968-08-20,1991-06-26,Other Educational Services,106633.45,4443.060416666666,24.0,2.0,8.0,16.0,64050.79,2.13,"[1.8636329 1.423013  2.7408419 1.1737623 2.6817713 3.197834  1.2604703
 3.2365413 6.7995687 1.9250305 2.389464  4.820375  4.0494013 2.8335075
 3.6296535 5.0716515]",1,[ 4412 11446 11238   881   917]
