cheque_id,customer_id,amount_cad,debit_credit,transaction_date
CHE00000000000001393,SYNCID0000000086,29720.54,credit,2022-12-19
CHE00000000000001394,SYNCID0000000086,294.55,credit,2022-11-21
CHE00000000000001395,SYNCID0000000086,536.44,debit,2022-11-14
CHE00000000000001396,SYNCID0000000086,250.15,debit,2022-12-28
CHE00000000000001397,SYNCID0000000086,142.01,debit,2022-12-06
CHE00000000000001398,SYNCID0000000086,382.41,debit,2022-12-12
CHE00000000000001399,SYNCID0000000086,450.15,debit,2022-11-08
CHE00000000000001400,SYNCID0000000086,235.96,credit,2022-12-29
CHE00000000000001401,SYNCID0000000086,37.79,credit,2022-12-14
CHE00000000000001402,SYNCID0000000086,6017.13,debit,2023-01-04
CHE00000000000001403,SYNCID0000000086,162.82,debit,2023-01-06
CHE00000000000001404,SYNCID0000000086,2225.01,debit,2022-11-15
CHE00000000000001405,SYNCID0000000086,82.12,debit,2022-12-08
CHE00000000000001406,SYNCID0000000086,450.36,debit,2023-01-11
CHE00000000000001407,SYNCID0000000086,2939.7,credit,2022-12-09
CHE00000000000001408,SYNCID0000000086,104.05,credit,2022-11-01
CHE00000000000001409,SYNCID0000000086,2022.79,debit,2022-11-09
CHE00000000000001410,SYNCID0000000086,660.7,credit,2022-11-15
CHE00000000000001411,SYNCID0000000086,1120.26,debit,2022-12-12
CHE00000000000001412,SYNCID0000000086,392.96,debit,2022-12-30
CHE00000000000001413,SYNCID0000000086,954.22,credit,2022-12-01
CHE00000000000001414,SYNCID0000000086,711.46,debit,2022-12-19
CHE00000000000001415,SYNCID0000000086,37.72,credit,2022-11-02
CHE00000000000001416,SYNCID0000000086,26.87,debit,2023-01-17
CHE00000000000001417,SYNCID0000000086,1583.55,credit,2023-01-04
CHE00000000000001418,SYNCID0000000086,438.79,credit,2022-12-01
CHE00000000000001419,SYNCID0000000086,1483.65,debit,2022-12-05
CHE00000000000001420,SYNCID0000000086,284.2,debit,2022-12-06
CHE00000000000001421,SYNCID0000000086,246.6,credit,2022-11-14
CHE00000000000001422,SYNCID0000000086,88.32,debit,2022-12-22
CHE00000000000001423,SYNCID0000000086,449.69,debit,2023-01-19
CHE00000000000001424,SYNCID0000000086,226.91,debit,2023-01-05
CHE00000000000001425,SYNCID0000000086,21.17,credit,2023-01-20
CHE00000000000001426,SYNCID0000000086,220.04,credit,2023-01-09
CHE00000000000001427,SYNCID0000000086,3900.48,credit,2022-12-14
CHE00000000000001428,SYNCID0000000086,465.61,debit,2022-11-18
CHE00000000000001429,SYNCID0000000086,1044.97,debit,2022-12-19
CHE00000000000001430,SYNCID0000000086,662.69,debit,2022-11-28
CHE00000000000001431,SYNCID0000000086,19.7,credit,2022-12-09
CHE00000000000001432,SYNCID0000000086,474.23,credit,2022-12-02
CHE00000000000001433,SYNCID0000000086,21252.49,credit,2023-01-25
CHE00000000000001434,SYNCID0000000086,8139.3,debit,2022-11-16
CHE00000000000001435,SYNCID0000000086,1162.57,credit,2023-01-05
CHE00000000000001436,SYNCID0000000086,328.5,debit,2022-12-28
CHE00000000000001437,SYNCID0000000086,864.95,debit,2022-11-16
CHE00000000000001438,SYNCID0000000086,51.8,debit,2022-12-01
CHE00000000000001439,SYNCID0000000086,83.61,debit,2022-11-09
CHE00000000000001440,SYNCID0000000086,913.7,credit,2022-11-24
CHE00000000000001441,SYNCID0000000086,29.83,debit,2022-12-01
CHE00000000000001442,SYNCID0000000086,106.32,debit,2023-01-31
CHE00000000000001443,SYNCID0000000086,567.7,credit,2022-12-02
CHE00000000000001444,SYNCID0000000086,36.24,debit,2022-12-19
CHE00000000000001445,SYNCID0000000086,1825.28,debit,2022-12-28
CHE00000000000001446,SYNCID0000000086,237.74,debit,2023-01-04
CHE00000000000001447,SYNCID0000000086,171.79,credit,2023-01-27
CHE00000000000001448,SYNCID0000000086,280.53,debit,2023-01-06
CHE00000000000001449,SYNCID0000000086,2053.87,debit,2022-11-09
CHE00000000000001450,SYNCID0000000086,52.67,debit,2023-01-06
CHE00000000000001451,SYNCID0000000086,323.83,debit,2022-12-07
CHE00000000000001452,SYNCID0000000086,87.73,credit,2022-12-05
CHE00000000000001453,SYNCID0000000086,1885.02,debit,2022-12-19
CHE00000000000001454,SYNCID0000000086,329.41,debit,2022-12-08
CHE00000000000001455,SYNCID0000000086,554.81,debit,2022-11-16
CHE00000000000001456,SYNCID0000000086,75.24,credit,2022-12-05
CHE00000000000001457,SYNCID0000000086,86.56,credit,2023-01-09
CHE00000000000001458,SYNCID0000000086,7056.36,debit,2022-12-02
CHE00000000000001459,SYNCID0000000086,40.39,debit,2023-01-03
CHE00000000000001460,SYNCID0000000086,840.27,debit,2022-12-13
CHE00000000000001461,SYNCID0000000086,851.47,debit,2022-12-21
CHE00000000000001462,SYNCID0000000086,118.26,debit,2022-11-24
CHE00000000000001463,SYNCID0000000086,1455.74,credit,2023-01-10
CHE00000000000001464,SYNCID0000000086,534.8,credit,2023-01-18
CHE00000000000001465,SYNCID0000000086,106.25,debit,2022-12-05
CHE00000000000001466,SYNCID0000000086,1123.46,debit,2022-12-06
CHE00000000000001467,SYNCID0000000086,15594.06,debit,2023-01-20
CHE00000000000001468,SYNCID0000000086,172.74,credit,2022-11-10
CHE00000000000001469,SYNCID0000000086,2068.18,debit,2022-11-14
CHE00000000000001470,SYNCID0000000086,182.97,debit,2022-12-05
CHE00000000000001471,SYNCID0000000086,37.32,debit,2022-11-28
CHE00000000000001472,SYNCID0000000086,1925.71,credit,2022-11-01
CHE00000000000001473,SYNCID0000000086,1184.74,debit,2022-11-04
CHE00000000000001474,SYNCID0000000086,598.03,debit,2022-11-23
CHE00000000000001475,SYNCID0000000086,5502.63,debit,2022-11-22
CHE00000000000001476,SYNCID0000000086,31.48,debit,2022-12-02
CHE00000000000001477,SYNCID0000000086,46.75,debit,2022-12-06
CHE00000000000001478,SYNCID0000000086,70.22,credit,2022-11-07
CHE00000000000001479,SYNCID0000000086,308.32,debit,2023-01-25
CHE00000000000001480,SYNCID0000000086,140.05,credit,2022-12-06
CHE00000000000001481,SYNCID0000000086,32.52,credit,2022-11-03
CHE00000000000001482,SYNCID0000000086,842.38,credit,2023-01-17
CHE00000000000001483,SYNCID0000000086,149.03,credit,2022-11-28
CHE00000000000001484,SYNCID0000000086,270.66,debit,2022-12-22
CHE00000000000001485,SYNCID0000000086,1162.84,credit,2022-11-07
CHE00000000000001486,SYNCID0000000086,694.73,debit,2022-11-14
CHE00000000000001487,SYNCID0000000086,1246.5,debit,2022-11-14
CHE00000000000001488,SYNCID0000000086,150.53,credit,2022-12-29
CHE00000000000001489,SYNCID0000000086,107.91,debit,2022-11-14
CHE00000000000001490,SYNCID0000000086,264.95,debit,2022-12-01
CHE00000000000001491,SYNCID0000000086,80.67,credit,2022-12-29
CHE00000000000001492,SYNCID0000000086,9.58,credit,2023-01-10
CHE00000000000001493,SYNCID0000000086,433.64,debit,2022-11-28
CHE00000000000001494,SYNCID0000000086,39.01,credit,2022-12-30
CHE00000000000001495,SYNCID0000000086,324.78,debit,2022-12-15
CHE00000000000001496,SYNCID0000000086,130.08,credit,2022-12-09
CHE00000000000001497,SYNCID0000000086,105.27,debit,2023-01-31
CHE00000000000001498,SYNCID0000000086,22.16,credit,2022-12-19
CHE00000000000001499,SYNCID0000000086,2954.21,debit,2022-12-01
CHE00000000000001500,SYNCID0000000086,108.96,credit,2023-01-06
CHE00000000000001501,SYNCID0000000086,160.18,debit,2022-12-15
CHE00000000000001502,SYNCID0000000086,440.39,debit,2023-01-10
CHE00000000000001503,SYNCID0000000086,14352.6,debit,2022-11-30
CHE00000000000001504,SYNCID0000000086,21.05,credit,2022-12-14
CHE00000000000001505,SYNCID0000000086,11.53,credit,2022-12-09
CHE00000000000001506,SYNCID0000000086,23720.12,debit,2022-12-16
CHE00000000000001507,SYNCID0000000086,778.17,debit,2023-01-17
CHE00000000000001508,SYNCID0000000086,2415.07,debit,2022-11-15
CHE00000000000001509,SYNCID0000000086,7302.09,credit,2022-11-14
CHE00000000000001510,SYNCID0000000086,55.28,debit,2022-12-09
CHE00000000000001511,SYNCID0000000086,38.01,debit,2022-11-25
CHE00000000000001512,SYNCID0000000086,27.55,debit,2022-11-22
CHE00000000000001513,SYNCID0000000086,269.11,debit,2022-12-01
CHE00000000000001514,SYNCID0000000086,7238.46,credit,2023-01-16
CHE00000000000001515,SYNCID0000000086,123.1,credit,2022-11-28
CHE00000000000001516,SYNCID0000000086,6788.53,debit,2023-01-12
CHE00000000000001517,SYNCID0000000086,129.07,debit,2022-11-01
CHE00000000000001518,SYNCID0000000086,432.12,debit,2022-11-10
CHE00000000000001519,SYNCID0000000086,537.56,debit,2023-01-13
CHE00000000000001520,SYNCID0000000086,376.94,debit,2022-11-14
CHE00000000000001521,SYNCID0000000086,199.75,debit,2022-11-25
CHE00000000000001522,SYNCID0000000086,1408.08,debit,2022-11-07
CHE00000000000001523,SYNCID0000000086,39.0,debit,2022-12-15
CHE00000000000001524,SYNCID0000000086,718.39,credit,2022-11-01
CHE00000000000001525,SYNCID0000000086,2487.03,debit,2023-01-17
CHE00000000000001526,SYNCID0000000086,324.66,debit,2022-11-25
CHE00000000000001527,SYNCID0000000086,2697.83,credit,2023-01-05
CHE00000000000001528,SYNCID0000000086,61.9,debit,2023-01-16
CHE00000000000001529,SYNCID0000000086,3228.48,debit,2022-12-15
CHE00000000000001530,SYNCID0000000086,52.25,credit,2023-01-17
CHE00000000000001531,SYNCID0000000086,488.99,credit,2022-11-02
CHE00000000000001532,SYNCID0000000086,422.44,debit,2022-11-24
CHE00000000000001533,SYNCID0000000086,183.12,debit,2022-12-15
CHE00000000000001534,SYNCID0000000086,1300.3,debit,2023-01-14
CHE00000000000001535,SYNCID0000000086,108.1,debit,2023-01-30
CHE00000000000001536,SYNCID0000000086,34.34,debit,2022-11-14
CHE00000000000001537,SYNCID0000000086,269.94,debit,2023-01-30
CHE00000000000001538,SYNCID0000000086,123.5,debit,2022-11-02
CHE00000000000001539,SYNCID0000000086,76.36,debit,2022-12-15
CHE00000000000001540,SYNCID0000000086,156.2,debit,2023-01-31
CHE00000000000001541,SYNCID0000000086,1028.15,credit,2022-11-10
CHE00000000000001542,SYNCID0000000086,59.92,debit,2022-12-21
CHE00000000000001543,SYNCID0000000086,124.1,debit,2022-12-01
CHE00000000000001544,SYNCID0000000086,120.06,credit,2022-11-03
CHE00000000000001545,SYNCID0000000086,33.54,credit,2022-12-13
CHE00000000000001546,SYNCID0000000086,210.17,credit,2022-11-25
CHE00000000000001547,SYNCID0000000086,776.54,debit,2023-01-09
CHE00000000000001548,SYNCID0000000086,1166.19,credit,2023-01-16
CHE00000000000001549,SYNCID0000000086,565.65,debit,2022-11-24
CHE00000000000001550,SYNCID0000000086,217.72,debit,2022-12-19
CHE00000000000001551,SYNCID0000000086,1051.87,debit,2022-12-02
CHE00000000000001552,SYNCID0000000086,640.85,debit,2022-11-01
CHE00000000000001553,SYNCID0000000086,437.61,debit,2022-11-07
CHE00000000000001554,SYNCID0000000086,107.15,credit,2023-01-03
CHE00000000000001555,SYNCID0000000086,1277.67,debit,2022-12-23
CHE00000000000001556,SYNCID0000000086,68.43,credit,2022-11-24
CHE00000000000001557,SYNCID0000000086,1237.76,debit,2022-12-02
CHE00000000000001558,SYNCID0000000086,1909.49,debit,2022-11-08
CHE00000000000001559,SYNCID0000000086,2460.5,debit,2022-12-06
CHE00000000000001560,SYNCID0000000086,127.53,credit,2023-01-11
CHE00000000000001561,SYNCID0000000086,209.51,debit,2022-11-07
CHE00000000000001562,SYNCID0000000086,513.71,credit,2023-01-24
CHE00000000000001563,SYNCID0000000086,104.96,credit,2022-11-18
CHE00000000000001564,SYNCID0000000086,184.69,credit,2022-12-05
CHE00000000000001565,SYNCID0000000086,1208.08,credit,2023-01-31
CHE00000000000001566,SYNCID0000000086,611.7,credit,2022-11-07
CHE00000000000001567,SYNCID0000000086,808.01,credit,2022-11-23
CHE00000000000001568,SYNCID0000000086,48.83,debit,2022-12-01
CHE00000000000001569,SYNCID0000000086,482.6,credit,2022-11-07
CHE00000000000001570,SYNCID0000000086,318.69,debit,2023-01-03
CHE00000000000001571,SYNCID0000000086,11.36,credit,2022-12-22
CHE00000000000001572,SYNCID0000000086,169.42,debit,2023-01-04
CHE00000000000001573,SYNCID0000000086,6457.58,debit,2022-12-13
CHE00000000000001574,SYNCID0000000086,51.87,debit,2022-11-01
CHE00000000000001575,SYNCID0000000086,1316.34,debit,2023-01-23
CHE00000000000001576,SYNCID0000000086,338.11,debit,2022-12-21
CHE00000000000001577,SYNCID0000000086,48.87,credit,2022-11-14
CHE00000000000001578,SYNCID0000000086,104.87,debit,2023-01-05
CHE00000000000001579,SYNCID0000000086,276.02,credit,2022-11-03
CHE00000000000001580,SYNCID0000000086,137.83,debit,2023-01-30
CHE00000000000001581,SYNCID0000000086,1899.74,debit,2023-01-03
CHE00000000000001582,SYNCID0000000086,142.87,debit,2023-01-16
CHE00000000000001583,SYNCID0000000086,309.13,debit,2022-12-22
CHE00000000000001584,SYNCID0000000086,802.35,debit,2022-12-02
CHE00000000000001585,SYNCID0000000086,162.64,credit,2022-11-23
CHE00000000000001586,SYNCID0000000086,596.18,debit,2022-11-02
CHE00000000000001587,SYNCID0000000086,188.98,credit,2022-11-04
CHE00000000000001588,SYNCID0000000086,1357.13,debit,2023-01-19
CHE00000000000001589,SYNCID0000000086,1502.2,debit,2022-12-12
CHE00000000000001590,SYNCID0000000086,542.39,debit,2022-12-02
CHE00000000000001591,SYNCID0000000086,44.28,credit,2022-11-29
CHE00000000000001592,SYNCID0000000086,306.35,debit,2022-12-15
CHE00000000000001593,SYNCID0000000086,105.18,debit,2022-11-10
CHE00000000000001594,SYNCID0000000086,456.32,debit,2022-11-01
CHE00000000000001595,SYNCID0000000086,290.91,credit,2022-11-28
CHE00000000000001596,SYNCID0000000086,732.35,credit,2022-11-14
CHE00000000000001597,SYNCID0000000086,158.88,credit,2022-12-19
CHE00000000000001598,SYNCID0000000086,294.46,credit,2023-01-20
CHE00000000000001599,SYNCID0000000086,1321.18,debit,2022-11-17
CHE00000000000001600,SYNCID0000000086,1033.91,debit,2023-01-12
CHE00000000000001601,SYNCID0000000086,4612.35,debit,2023-01-16
CHE00000000000001602,SYNCID0000000086,2939.59,debit,2023-01-09
CHE00000000000001603,SYNCID0000000086,1399.93,debit,2022-12-15
CHE00000000000001604,SYNCID0000000086,194.33,credit,2022-12-08
CHE00000000000001605,SYNCID0000000086,872.23,debit,2022-11-01
CHE00000000000001606,SYNCID0000000086,430.82,credit,2022-12-29
CHE00000000000001607,SYNCID0000000086,28.85,debit,2022-12-16
CHE00000000000001608,SYNCID0000000086,362.44,debit,2023-01-18
CHE00000000000001609,SYNCID0000000086,2115.0,debit,2022-11-28
CHE00000000000001610,SYNCID0000000086,146.13,debit,2023-01-03
CHE00000000000001611,SYNCID0000000086,1752.81,credit,2022-12-23
CHE00000000000001612,SYNCID0000000086,157.22,credit,2022-11-18
CHE00000000000001613,SYNCID0000000086,2787.1,credit,2022-11-01
CHE00000000000001614,SYNCID0000000086,1202.72,debit,2022-12-28
CHE00000000000001615,SYNCID0000000086,1399.53,credit,2022-12-19
CHE00000000000001616,SYNCID0000000086,692.89,credit,2022-11-25
CHE00000000000001617,SYNCID0000000086,280.93,credit,2022-11-28
CHE00000000000001618,SYNCID0000000086,78.12,debit,2023-01-10
CHE00000000000001619,SYNCID0000000086,191.63,debit,2022-12-22
CHE00000000000001620,SYNCID0000000086,378.17,debit,2023-01-12
CHE00000000000001621,SYNCID0000000086,81.64,credit,2023-01-06
CHE00000000000001622,SYNCID0000000086,47.52,credit,2022-12-23
CHE00000000000001623,SYNCID0000000086,1059.87,debit,2023-01-05
CHE00000000000001624,SYNCID0000000086,575.11,debit,2022-11-07
CHE00000000000001625,SYNCID0000000086,1630.56,debit,2022-11-25
CHE00000000000001626,SYNCID0000000086,530.75,credit,2023-01-24
CHE00000000000001627,SYNCID0000000086,1041.11,debit,2023-01-06
CHE00000000000001628,SYNCID0000000086,370.12,debit,2023-01-17
CHE00000000000001629,SYNCID0000000086,1622.61,debit,2023-01-06
CHE00000000000001630,SYNCID0000000086,337.49,credit,2022-11-25
CHE00000000000001631,SYNCID0000000086,369.29,credit,2022-11-14
CHE00000000000001632,SYNCID0000000086,614.12,debit,2022-11-01
CHE00000000000001633,SYNCID0000000086,153.7,credit,2022-11-17
CHE00000000000001634,SYNCID0000000086,104.01,credit,2022-12-12
CHE00000000000001635,SYNCID0000000086,1215.32,debit,2022-12-21
CHE00000000000001636,SYNCID0000000086,31.96,credit,2023-01-06
CHE00000000000001637,SYNCID0000000086,251.29,credit,2022-12-01
CHE00000000000001638,SYNCID0000000086,194.43,credit,2022-11-21
CHE00000000000001639,SYNCID0000000086,35.88,credit,2022-11-08
CHE00000000000001640,SYNCID0000000086,179243.27,credit,2023-01-03
CHE00000000000001641,SYNCID0000000086,2323.27,debit,2023-01-16
CHE00000000000001642,SYNCID0000000086,63.37,debit,2022-12-20
CHE00000000000001643,SYNCID0000000086,108.67,debit,2023-01-09
CHE00000000000001644,SYNCID0000000086,374.5,credit,2022-12-28
CHE00000000000001645,SYNCID0000000086,775.42,debit,2022-11-24
CHE00000000000001646,SYNCID0000000086,18217.28,debit,2022-11-04
CHE00000000000001647,SYNCID0000000086,899.62,credit,2022-12-01
CHE00000000000001648,SYNCID0000000086,43.06,debit,2022-12-08
CHE00000000000001649,SYNCID0000000086,629.2,debit,2023-01-16
CHE00000000000001650,SYNCID0000000086,140.21,credit,2022-11-03
CHE00000000000001651,SYNCID0000000086,7332.89,debit,2022-12-28
CHE00000000000001652,SYNCID0000000086,47.15,debit,2022-12-14
CHE00000000000001653,SYNCID0000000086,536.12,credit,2022-11-02
CHE00000000000001654,SYNCID0000000086,394.31,debit,2023-01-09
CHE00000000000001655,SYNCID0000000086,78.35,credit,2022-12-30
CHE00000000000001656,SYNCID0000000086,46.71,debit,2023-01-16
CHE00000000000001657,SYNCID0000000086,36.23,credit,2022-11-25
CHE00000000000001658,SYNCID0000000086,414.12,credit,2022-12-05
CHE00000000000001659,SYNCID0000000086,1316.64,credit,2022-12-07
CHE00000000000001660,SYNCID0000000086,3081.74,credit,2023-01-03
CHE00000000000001661,SYNCID0000000086,1290.16,debit,2022-11-21
CHE00000000000001662,SYNCID0000000086,3544.41,debit,2023-01-24
CHE00000000000001663,SYNCID0000000086,132862.19,debit,2022-12-16
CHE00000000000001664,SYNCID0000000086,3125.17,debit,2023-01-26
CHE00000000000001665,SYNCID0000000086,476.16,debit,2023-01-11
CHE00000000000001666,SYNCID0000000086,708.29,debit,2023-01-06
CHE00000000000001667,SYNCID0000000086,880.46,debit,2022-11-17
CHE00000000000001668,SYNCID0000000086,991.47,debit,2022-11-23
CHE00000000000001669,SYNCID0000000086,868.57,credit,2022-12-09
CHE00000000000001670,SYNCID0000000089,182.57,debit,2022-12-22
CHE00000000000001671,SYNCID0000000089,1101.85,credit,2022-12-01
CHE00000000000001672,SYNCID0000000092,69.36,credit,2022-12-01
CHE00000000000001673,SYNCID0000000092,64817.75,debit,2022-12-19
CHE00000000000001674,SYNCID0000000092,2375.71,debit,2022-11-25
CHE00000000000001675,SYNCID0000000092,3251.78,debit,2022-11-07
CHE00000000000001676,SYNCID0000000092,198.27,debit,2023-01-30
CHE00000000000001677,SYNCID0000000092,3249.48,credit,2022-11-14
CHE00000000000001678,SYNCID0000000092,463.9,debit,2023-01-24
CHE00000000000001679,SYNCID0000000092,616.55,debit,2023-01-04
CHE00000000000001680,SYNCID0000000092,1080.08,debit,2022-11-10
CHE00000000000001681,SYNCID0000000092,1544.11,debit,2022-12-08
CHE00000000000001682,SYNCID0000000092,10848.51,credit,2023-01-16
CHE00000000000001683,SYNCID0000000092,16293.76,debit,2022-12-14
CHE00000000000001684,SYNCID0000000092,579.87,debit,2022-12-01
CHE00000000000001685,SYNCID0000000092,2307.35,credit,2023-01-24
CHE00000000000001686,SYNCID0000000092,2005.04,debit,2022-11-09
CHE00000000000001687,SYNCID0000000093,2448.34,debit,2023-01-23
CHE00000000000001688,SYNCID0000000093,1596.41,credit,2022-11-14
CHE00000000000001689,SYNCID0000000093,4581.73,credit,2022-11-03
CHE00000000000001690,SYNCID0000000093,2980.93,debit,2022-11-14
CHE00000000000001691,SYNCID0000000093,618.16,debit,2023-01-26
CHE00000000000001692,SYNCID0000000093,134.55,credit,2023-01-17
CHE00000000000001693,SYNCID0000000093,96.39,debit,2023-01-16
CHE00000000000001694,SYNCID0000000093,217.0,credit,2022-11-09
CHE00000000000001695,SYNCID0000000093,874.64,debit,2023-01-04
CHE00000000000001696,SYNCID0000000093,198.2,credit,2022-11-14
CHE00000000000001697,SYNCID0000000093,51169.76,credit,2022-12-19
CHE00000000000001698,SYNCID0000000093,59.06,credit,2022-11-21
CHE00000000000001699,SYNCID0000000093,1467.12,debit,2023-01-11
CHE00000000000001700,SYNCID0000000094,21061.8,debit,2022-12-01
CHE00000000000001701,SYNCID0000000094,19249.5,debit,2022-12-01
CHE00000000000001702,SYNCID0000000094,3516.06,credit,2023-01-31
CHE00000000000001703,SYNCID0000000094,253.96,credit,2022-11-22
CHE00000000000001704,SYNCID0000000094,1906.75,credit,2022-11-07
CHE00000000000001705,SYNCID0000000094,21810.54,debit,2022-11-23
CHE00000000000001706,SYNCID0000000094,471.47,credit,2023-01-30
CHE00000000000001707,SYNCID0000000094,1669.02,debit,2022-11-21
