customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date,industry,total_amount,avg_amount,transaction_count,unique_transaction_types,debit_count,credit_count,max_transaction,min_transaction,cluster,anomaly_score
SYNCID0000003073,CA,AB,EDMONTON,4839,1.0,1.0,2011-02-27,2011-10-08,Other Telecommunication Industries,20707.670000000002,398.22442307692313,52.0,1.0,51.0,1.0,6482.09,2.68,3,1
SYNCID0000003074,CA,ON,HUNTSVILLE,7759,2.0,106289.0,2014-10-10,2014-11-24,Other Scientific and Technical Services,18706.07,233.825875,80.0,1.0,77.0,3.0,2377.53,0.0,3,1
SYNCID0000003075,CA,0,other,4272,3.0,0.0,2022-06-18,2022-09-23,Drywall Work,39679.950000000004,1469.627777777778,27.0,4.0,15.0,4.0,12292.84,18.64,0,1
SYNCID0000003076,CA,0,other,6921,2.0,0.0,2012-01-19,0,Direct Sellers,970646.62,7353.383484848485,132.0,4.0,91.0,40.0,445939.76,0.0,0,1
SYNCID0000003077,CA,ON,MARKHAM,other,2.0,1756048.0,1991-09-19,0,0,314474.57,2620.621416666667,120.0,5.0,86.0,21.0,165857.57,-13.21,0,1
SYNCID0000003078,CA,AB,EDMONTON,7771,1.0,0.0,2012-08-05,2021-08-11,Management Consulting Services,92596.08,1286.0566666666666,72.0,2.0,60.0,12.0,12265.98,-1.52,3,1
SYNCID0000003079,CA,ON,OAKVILLE,7215,2.0,20155.0,2018-08-19,2018-10-13,Holding Companies,71852.22,2245.381875,32.0,4.0,17.0,7.0,54331.76,-452.43,0,1
SYNCID0000003080,CA,ON,HAMILTON,7771,1.0,125494.0,2018-02-18,2018-03-03,Management Consulting Services,2073578.06,3502.665641891892,592.0,3.0,213.0,379.0,424758.66,0.0,4,1
SYNCID0000003081,CA,ON,OTTAWA,7721,3.0,611872.0,1996-06-01,1997-06-30,Computer Services,1539530.82,6335.517777777778,243.0,2.0,150.0,93.0,170986.88,0.49,0,1
SYNCID0000003082,CA,ON,WHITBY,nan,1.0,36618.0,1996-01-31,1997-07-23,0,52626602.19,75612.93418103448,696.0,2.0,494.0,202.0,12212080.07,-252.31,1,-1
SYNCID0000003083,CA,ON,NORTH YORK,7771,1.0,369169.0,1999-05-12,2008-07-14,Management Consulting Services,907470.94,7034.658449612402,129.0,3.0,69.0,55.0,282189.48,2.11,0,1
SYNCID0000003084,CA,ON,BOLTON,nan,1.0,0.0,0,2022-08-30,0,951.0500000000001,237.76250000000002,4.0,1.0,3.0,1.0,650.6,25.9,3,1
SYNCID0000003085,CA,AB,CALGARY,8651,0.0,107095.0,2018-05-27,2018-10-31,"Offices of Physicians, General Practice",227.53,227.53,1.0,1.0,1.0,0.0,227.53,227.53,3,1
SYNCID0000003088,CA,BC,MCBRIDE,8651,1.0,0.0,0,2023-12-05,"Offices of Physicians, General Practice",60803.62,568.2581308411216,107.0,3.0,84.0,23.0,6973.27,0.0,0,1
SYNCID0000003089,CA,ON,TORONTO,8653,0.0,908688.0,2012-09-26,0,"Offices of Dentists, General Practice",347524.42,1848.5341489361701,188.0,5.0,97.0,28.0,129370.13,-3.41,0,1
SYNCID0000003091,CA,ON,BRAMPTON,other,1.0,0.0,0,2020-05-08,0,5447.5599999999995,778.222857142857,7.0,1.0,2.0,5.0,2202.74,8.53,3,1
SYNCID0000003092,CA,AB,CALGARY,9112,0.0,551298.0,1992-06-09,1995-10-28,Motels,431850.89,1720.5214741035857,251.0,4.0,152.0,86.0,43084.54,-45.68,0,1
SYNCID0000003093,CA,BC,0,9799,0.0,0.0,2017-03-09,2021-07-10,Other Personal and Household Services n.e.c.,98874.5,3295.8166666666666,30.0,1.0,16.0,14.0,32609.24,2.11,3,1
SYNCID0000003094,CA,NB,GRAND MANAN,nan,1.0,1336228.0,2007-02-24,2018-03-10,0,789576.77,4291.178097826087,184.0,4.0,99.0,77.0,146078.97,0.0,0,1
SYNCID0000003095,CA,ON,TORONTO,4799,1.0,65017.0,1999-01-17,2000-01-21,Other Storage and Warehousing Industries n.e.c.,42039.51,1136.202972972973,37.0,3.0,26.0,11.0,5916.98,26.5,0,1
SYNCID0000003096,CA,0,other,9839,0.0,0.0,1979-02-18,2016-02-24,Other Professional Menbership Associations,97421.83,4639.134761904762,21.0,1.0,11.0,10.0,29834.0,27.72,3,1
SYNCID0000003097,CA,ON,RICHMOND HILL,7721,1.0,725240.0,2017-12-08,0,Computer Services,23278.12,750.9070967741935,31.0,5.0,18.0,7.0,5231.36,0.0,0,1
SYNCID0000003098,CA,BC,VANCOUVER,8641,10.0,675567.0,0,2021-06-15,Child Day-Care and Nursery School Services,825593.57,4438.675107526881,186.0,2.0,118.0,68.0,103284.78,2.45,0,1
SYNCID0000003099,CA,QC,VAUDREUIL-DORION,4299,1.0,0.0,2014-06-14,2014-07-15,Other Trade Work n.e.c.,15740.05,3935.0125,4.0,2.0,3.0,1.0,10350.55,19.08,3,1
SYNCID0000003100,CA,ON,SCARBOROUGH,8132,1.0,392299.0,2017-12-18,2017-12-25,Immigration Services,33710239.43,179309.78420212766,188.0,5.0,66.0,18.0,5669153.83,0.21,1,1
SYNCID0000003101,CA,0,other,4561,1.0,0.0,2023-07-05,2023-12-12,General Freight Trucking Industry,418.3,418.3,1.0,1.0,1.0,0.0,418.3,418.3,3,1
SYNCID0000003102,CA,ON,PORT HOPE,7739,2.0,0.0,2023-11-26,2023-12-28,Other Accounting and Bookkeeping Services,121476.22,867.6872857142857,140.0,2.0,135.0,5.0,44152.41,0.0,3,1
SYNCID0000003103,CA,BC,NORTH VANCOUVER,other,20.0,934512.0,1986-06-23,1992-04-19,0,48199.369999999995,2835.257058823529,17.0,3.0,3.0,6.0,33982.7,28.82,0,1
SYNCID0000003104,CA,0,other,4275,1.0,205006.0,2022-07-04,2022-07-18,Painting and Decorating Work,33032.33,1032.2603125,32.0,4.0,17.0,3.0,10596.13,24.27,0,1
SYNCID0000003105,CA,0,other,4241,0.0,1239931.0,1997-07-16,1997-08-13,Plumbing,11978.58,254.86340425531915,47.0,3.0,44.0,3.0,2907.67,0.0,0,1
SYNCID0000003106,CA,ON,TORONTO,9953,2.0,0.0,1992-11-25,0,Janitorial Services,818.97,818.97,1.0,1.0,1.0,0.0,818.97,818.97,3,1
SYNCID0000003107,CA,BC,KAMLOOPS,9654,0.0,180894.0,2013-12-01,2013-12-21,Boat Rentals and Marinas,377615.39,4720.1923750000005,80.0,5.0,59.0,14.0,285353.25,3.16,0,1
SYNCID0000003108,CA,BC,PORT ALBERNI,9712,5.0,0.0,0,2022-12-25,Beauty Shops,160770.85,8931.71388888889,18.0,4.0,8.0,7.0,137151.28,2.09,0,1
SYNCID0000003109,CA,ON,BRAMPTON,7292,0.0,0.0,2023-01-01,2023-10-24,"Estate, Trust and Agency Funds",5578.81,2789.405,2.0,1.0,1.0,1.0,2853.51,2725.3,3,1
SYNCID0000003110,CA,ON,TORONTO,4561,1.0,0.0,2022-10-08,2022-10-10,General Freight Trucking Industry,3621.18,100.58833333333332,36.0,2.0,36.0,0.0,682.03,0.0,3,1
SYNCID0000003111,CA,ON,RICHMOND HILL,7215,1.0,45934.0,2007-06-07,2007-10-05,Holding Companies,1440.53,720.265,2.0,2.0,1.0,1.0,1276.28,164.25,3,1
SYNCID0000003112,CA,ON,GUELPH,other,1.0,0.0,2008-07-28,2008-10-08,0,7615.459999999999,1523.0919999999999,5.0,2.0,2.0,3.0,4313.95,33.24,3,1
SYNCID0000003113,CA,0,other,4275,1.0,0.0,2018-05-26,2018-07-20,Painting and Decorating Work,266456.75,2562.0841346153848,104.0,4.0,56.0,39.0,72862.28,2.06,0,1
SYNCID0000003114,CA,ON,0,9211,1.0,0.0,2021-02-05,2021-09-28,"Restaurants, Licensed",31055442.52,60419.14887159533,514.0,3.0,321.0,165.0,4332068.1,5.71,4,1
SYNCID0000003115,CA,MB,WINNIPEG,7215,1.0,131563.0,2019-02-11,2019-10-10,Holding Companies,138399.06,2824.470612244898,49.0,2.0,20.0,29.0,37206.29,12.18,3,1
SYNCID0000003116,CA,ON,BRADFORD,5999,0.0,759088.0,2019-05-29,2019-12-27,"Other Products n.e.c., Wholesale",400853.81,7708.727115384615,52.0,3.0,9.0,15.0,318906.01,0.2,0,1
SYNCID0000003117,CA,0,other,6592,1.0,183424.0,2022-12-23,2022-12-31,Opticians' Shops,53406.22,1271.5766666666666,42.0,3.0,13.0,9.0,17329.13,12.19,0,1
SYNCID0000003118,CA,BC,PENTICTON,9811,0.0,0.0,2017-01-09,2017-07-01,Religious Organizations,109721.33,2385.246304347826,46.0,2.0,30.0,15.0,20451.23,2.12,3,1
SYNCID0000003119,CA,BC,ABBOTSFORD,7292,0.0,0.0,2022-10-29,0,"Estate, Trust and Agency Funds",44948.45,14982.816666666666,3.0,1.0,0.0,3.0,38074.22,639.06,3,1
SYNCID0000003120,CA,BC,DELTA,5743,5.0,224568.0,2016-02-12,2016-04-06,"Electronic Machinery, Equipment and Supplies, Wholesale",363077.32,4973.661917808219,73.0,5.0,60.0,12.0,260075.57,0.0,0,1
SYNCID0000003121,CA,0,other,5319,1.0,1331569.0,2017-06-19,2022-08-31,"Other Apparel, Wholesale",157508.01,739.4742253521127,213.0,4.0,188.0,25.0,23746.45,-84.32,0,1
SYNCID0000003122,CA,AB,CALGARY,7711,0.0,783124.0,2021-05-18,2022-02-24,Employment Agencies,23673.41,526.0757777777778,45.0,4.0,38.0,4.0,6009.64,0.0,0,1
SYNCID0000003123,CA,ON,OTTAWA,8652,1.0,0.0,1994-09-25,1994-11-18,"Offices of Physicians and Surgeons, Specialists",74762.51,1967.4344736842104,38.0,5.0,23.0,11.0,10763.09,2.05,0,1
SYNCID0000003124,CA,0,other,6239,0.0,1.0,2015-03-18,2015-06-11,Other Household Furnishings Stores,20.970000000000002,10.485000000000001,2.0,1.0,2.0,0.0,18.28,2.69,3,1
SYNCID0000003125,CA,ON,CARP,4012,1.0,159155.0,2017-12-04,0,Apartment and Other Multiple Housing,10.93,10.93,1.0,1.0,1.0,0.0,10.93,10.93,3,1
SYNCID0000003126,CA,ON,MISSISSAUGA,4561,1.0,0.0,2023-07-24,2023-08-11,General Freight Trucking Industry,4446.59,317.61357142857145,14.0,4.0,5.0,2.0,1246.86,0.0,0,1
SYNCID0000003127,CA,ON,KITCHENER,other,0.0,0.0,2023-06-27,2023-08-02,0,60903.94,380.649625,160.0,4.0,114.0,6.0,10872.26,0.0,0,1
SYNCID0000003128,CA,0,other,7215,1.0,124589.0,2014-01-26,2022-03-13,Holding Companies,347217.58,49602.51142857143,7.0,2.0,1.0,0.0,339323.5,91.0,3,1
SYNCID0000003129,CA,SK,SWIFT CURRENT,0211,1.0,281944.0,0,2006-11-05,0,264473.44,4407.890666666667,60.0,2.0,20.0,40.0,88481.84,2.16,3,1
SYNCID0000003130,CA,QC,MONTREAL,7749,1.0,0.0,2021-11-05,2021-12-30,Other Advertising Services,3423.2700000000004,171.16350000000003,20.0,1.0,20.0,0.0,1245.14,0.0,3,1
SYNCID0000003131,CA,ON,SCARBOROUGH,7771,1.0,56925.0,1977-05-16,0,Management Consulting Services,96521.09,3113.5835483870965,31.0,3.0,9.0,17.0,33704.66,83.58,0,1
SYNCID0000003132,CA,0,other,0141,1.0,0.0,0,2019-05-25,0,156584.45,1759.3758426966294,89.0,4.0,56.0,17.0,66170.9,0.0,0,1
SYNCID0000003133,CA,0,other,4013,1.0,342820.0,2012-12-07,2019-05-01,Residential Renovation,80719.84,1301.9329032258063,62.0,4.0,40.0,8.0,38474.94,-285.72,0,1
SYNCID0000003134,CA,ON,WINDSOR,8651,3.0,337249.0,0,2005-03-30,"Offices of Physicians, General Practice",61651.130000000005,893.4946376811595,69.0,3.0,55.0,14.0,28461.29,-146.18,0,1
SYNCID0000003135,CA,QC,MONTREAL,5999,1.0,0.0,2022-04-24,2022-09-13,"Other Products n.e.c., Wholesale",12544.41,964.9546153846154,13.0,1.0,0.0,0.0,4890.47,36.95,3,-1
SYNCID0000003136,CA,BC,VANCOUVER,7771,1.0,427408.0,2019-08-05,2019-09-19,Management Consulting Services,114612.36,1710.6322388059702,67.0,5.0,31.0,9.0,13723.47,4.22,0,1
SYNCID0000003137,CA,0,other,7215,1.0,0.0,2013-11-14,2014-04-29,Holding Companies,2815626.2800000003,97090.56137931035,29.0,2.0,11.0,18.0,920001.33,183.96,3,1
SYNCID0000003138,CA,ON,BURLINGTON,7215,0.0,0.0,2005-04-20,0,Holding Companies,2054664.15,410932.82999999996,5.0,2.0,2.0,3.0,1925953.22,312.86,1,1
SYNCID0000003140,CA,ON,TORONTO,7215,1.0,0.0,2010-02-24,2015-08-03,Holding Companies,657537.73,6262.264095238095,105.0,1.0,75.0,30.0,291779.41,16.02,3,1
SYNCID0000003141,CA,0,other,9712,1.0,0.0,2022-05-23,2023-01-19,Beauty Shops,9324.85,358.6480769230769,26.0,3.0,18.0,3.0,3978.54,1.5,0,1
SYNCID0000003142,CA,0,other,4022,1.0,0.0,2020-07-14,2020-11-06,Commercial Building,4163787.9600000004,138792.932,30.0,3.0,21.0,9.0,3994027.08,34.97,0,1
SYNCID0000003143,CA,ON,ETOBICOKE,7799,2.0,0.0,2022-09-19,2022-12-17,Other Business Services n.e.c.,428177.43,11893.8175,36.0,4.0,12.0,16.0,269648.89,32.53,0,1
SYNCID0000003145,CA,BC,VANCOUVER,other,0.0,0.0,2012-03-17,2013-08-25,0,2553642.42,5066.7508333333335,504.0,2.0,369.0,135.0,255646.97,0.0,4,1
SYNCID0000003146,CA,ON,RICHMOND HILL,7799,0.0,2013264.0,1971-02-06,1992-06-18,Other Business Services n.e.c.,55110.44,2119.6323076923077,26.0,2.0,18.0,8.0,32303.66,16.63,3,1
SYNCID0000003147,CA,ON,TORONTO,7761,0.0,0.0,2013-06-23,2013-08-15,Offices of Lawyers and Notaries,4245.3,707.5500000000001,6.0,1.0,2.0,4.0,2559.88,209.92,3,1
SYNCID0000003148,CA,0,other,9211,5.0,801300.0,1979-11-21,2017-01-22,"Restaurants, Licensed",48530.35,445.2325688073394,109.0,4.0,89.0,15.0,6045.54,-299.95,0,1
SYNCID0000003149,CA,BC,PORT MOODY,8652,2.0,443898.0,2003-02-02,2004-01-03,"Offices of Physicians and Surgeons, Specialists",230353.83000000002,3199.3587500000003,72.0,5.0,66.0,5.0,113978.27,-451.27,0,1
SYNCID0000003150,CA,0,other,8651,2.0,253027.0,1996-04-30,1997-03-26,"Offices of Physicians, General Practice",294955.32,668.832925170068,441.0,4.0,392.0,49.0,29909.44,0.0,4,1
SYNCID0000003151,CA,ON,HAMILTON,other,0.0,171392.0,1992-03-09,1991-03-17,0,1155961.66,4796.521410788381,241.0,3.0,181.0,60.0,362851.3,0.0,0,1
SYNCID0000003152,CA,SK,YORKTON,6213,0.0,0.0,2018-09-23,2019-10-11,Furniture Refinishing and Repair Shops,123508.04000000001,2330.3403773584905,53.0,5.0,11.0,13.0,24603.61,5.03,0,1
SYNCID0000003153,CA,0,other,7215,1.0,0.0,2022-04-10,0,Holding Companies,23037.300000000003,11518.650000000001,2.0,1.0,1.0,1.0,20601.31,2435.99,3,1
SYNCID0000003154,CA,ON,PICTON,4299,1.0,877580.0,2015-08-27,2015-12-31,Other Trade Work n.e.c.,39767.63,924.8286046511628,43.0,5.0,27.0,9.0,8677.95,0.0,0,1
SYNCID0000003155,CA,QC,VERDUN,9953,3.0,0.0,2022-10-10,2022-12-26,Janitorial Services,1761894.24,7310.764481327801,241.0,4.0,149.0,83.0,735206.53,0.0,0,1
SYNCID0000003156,CA,ON,STONEY CREEK,8651,0.0,0.0,2009-09-11,2009-10-13,"Offices of Physicians, General Practice",3370482.65,25926.789615384616,130.0,4.0,82.0,44.0,2681910.84,0.0,0,1
SYNCID0000003157,CA,ON,SCARBOROUGH,7215,0.0,965661.0,2010-08-08,2016-06-06,Holding Companies,47913.03,1260.8692105263158,38.0,2.0,17.0,21.0,11535.76,1.29,3,1
SYNCID0000003158,CA,BC,FORT NELSON,7611,2.0,88833.0,2010-09-19,2008-06-26,Insurance and Real Estate Agencies,282150.11,3206.25125,88.0,4.0,59.0,28.0,80297.4,0.0,0,1
SYNCID0000003159,CA,BC,MAPLE RIDGE,7292,0.0,0.0,2015-10-14,2016-12-06,"Estate, Trust and Agency Funds",127991.52,281.9196475770925,454.0,1.0,443.0,11.0,12809.86,-457.77,3,1
SYNCID0000003160,CA,ON,MIDLAND,6561,2.0,741388.0,2002-08-26,2006-04-27,Jewellery Stores,121661.2,6403.2210526315785,19.0,4.0,5.0,14.0,55161.18,0.0,0,1
SYNCID0000003161,CA,ON,other,7799,4.0,949254.0,1991-11-16,1991-12-09,Other Business Services n.e.c.,61372.65,331.74405405405406,185.0,5.0,175.0,9.0,10314.84,-421.4,0,1
SYNCID0000003162,CA,ON,MAPLE,7611,1.0,0.0,0,2023-10-30,Insurance and Real Estate Agencies,33895.22,1614.0580952380953,21.0,2.0,19.0,2.0,19052.39,0.0,3,1
SYNCID0000003163,CA,0,other,7599,2.0,537051.0,2014-12-28,2021-08-01,Other Real Estate Operators,41182.41,3167.8776923076925,13.0,3.0,4.0,0.0,36680.12,4.23,0,1
SYNCID0000003165,CA,ON,CARLETON PLACE,4278,2.0,12503.0,1988-04-24,1993-05-20,Resilient Flooring and Carpet Work,84621.37,2488.8638235294115,34.0,1.0,18.0,16.0,20933.86,85.87,3,1
SYNCID0000003167,CA,ON,LONDON,other,2.0,0.0,2019-02-04,2019-09-17,0,16948.49,287.2625423728814,59.0,3.0,15.0,2.0,1412.64,10.13,0,1
SYNCID0000003168,CA,ON,BRAMPTON,4561,1.0,0.0,2021-05-02,2021-09-11,General Freight Trucking Industry,20904.37,908.885652173913,23.0,3.0,17.0,6.0,8811.9,15.91,0,1
SYNCID0000003169,CA,ON,OAKVILLE,6541,0.0,0.0,2014-08-04,2014-09-22,Sporting Goods Stores,926590.32,6763.432992700729,137.0,3.0,93.0,44.0,488562.8,0.0,0,1
SYNCID0000003170,CA,ON,BRAMPTON,0911,0.0,0.0,0,2015-11-21,0,58711.15,4516.242307692308,13.0,5.0,8.0,4.0,28498.22,18.52,0,1
SYNCID0000003171,CA,QC,MONTREAL,other,0.0,0.0,2020-03-25,2020-10-18,0,1284437.8099999998,11892.942685185184,108.0,4.0,76.0,25.0,760816.36,0.0,0,1
SYNCID0000003172,CA,ON,LONDON,9631,1.0,0.0,2018-10-10,2018-12-18,Entertainment Production Companies and Artists,148277.32,290.7398431372549,510.0,4.0,498.0,10.0,23055.6,-276.96,4,1
SYNCID0000003173,CA,AB,SLAVE LAKE,7599,1.0,42995.0,2015-09-25,0,Other Real Estate Operators,47304.55,1391.3102941176471,34.0,4.0,25.0,9.0,12205.93,-36.95,0,1
SYNCID0000003174,CA,BC,LANGLEY,4232,0.0,407805.0,2014-12-06,2014-01-20,Siding Work,57749.079999999994,363.20176100628925,159.0,2.0,155.0,4.0,6830.53,-13.79,3,1
SYNCID0000003175,CA,0,other,other,1.0,36974.0,2015-09-23,2015-12-12,0,1506781.73,2681.10628113879,562.0,4.0,258.0,289.0,156246.11,-17.78,4,1
SYNCID0000003176,CA,BC,VERNON,9861,3.0,0.0,2023-04-06,2023-04-07,Civic and Fraternal Organizations,59932.44,365.44170731707317,164.0,3.0,153.0,6.0,6136.16,-32.82,0,1
SYNCID0000003177,CA,0,other,other,5.0,0.0,2022-01-01,0,0,759980.41,2825.2059851301115,269.0,2.0,173.0,96.0,48560.91,-78.07,0,1
SYNCID0000003178,CA,ON,TORONTO,7215,0.0,0.0,0,2019-02-15,Holding Companies,50138.82,432.2312068965517,116.0,3.0,105.0,11.0,10664.96,-52.54,0,1
SYNCID0000003179,CA,0,other,7771,0.0,0.0,0,2020-11-21,Management Consulting Services,526156.51,1029.6604892367907,511.0,3.0,481.0,30.0,126740.06,-130.69,4,1
SYNCID0000003180,CA,ON,ST. CATHARINES,8661,1.0,80761.0,2010-02-25,2016-10-17,Offices of Chiropractors and Osteopaths,218997.89,2147.0381372549023,102.0,5.0,54.0,36.0,108880.41,0.0,0,1
SYNCID0000003181,CA,ON,KANATA,4013,6.0,413338.0,2020-09-30,2022-08-02,Residential Renovation,172079.88,1433.999,120.0,4.0,88.0,23.0,49399.32,0.0,0,1
SYNCID0000003182,CA,ON,PICKERING,4013,1.0,43106.0,2017-09-10,2017-12-10,Residential Renovation,40400.39,1346.6796666666667,30.0,4.0,8.0,3.0,18300.5,2.06,0,1
SYNCID0000003183,CA,0,other,4012,1.0,310458.0,1999-12-30,2000-01-01,Apartment and Other Multiple Housing,45194.92,3476.5323076923078,13.0,2.0,7.0,4.0,13865.54,140.0,3,1
SYNCID0000003184,CA,ON,AURORA,4411,0.0,0.0,2005-04-27,2005-12-05,"Project Management, Construction",163415.75,7427.988636363636,22.0,4.0,15.0,7.0,83187.94,62.43,0,1
SYNCID0000003185,CA,0,other,9699,0.0,0.0,1995-12-24,1991-05-18,Other Amusement and Recreational Services n.e.c.,917.32,917.32,1.0,1.0,0.0,1.0,917.32,917.32,3,1
SYNCID0000003186,CA,0,other,9712,0.0,201378.0,1997-04-21,1996-06-14,Beauty Shops,1776.97,355.394,5.0,1.0,5.0,0.0,1401.46,9.04,3,1
SYNCID0000003187,CA,ON,INNISFIL,7292,0.0,0.0,2023-12-20,2023-12-31,"Estate, Trust and Agency Funds",32096.93,411.49910256410254,78.0,2.0,76.0,2.0,9893.96,-82.27,3,1
SYNCID0000003188,CA,AB,CALGARY,9999,1.0,32502.0,0,2008-06-23,Other Services n.e.c.,1863.7,169.42727272727274,11.0,2.0,9.0,0.0,1084.71,0.0,3,1
SYNCID0000003189,CA,0,other,6239,0.0,1282843.0,2000-10-11,2001-08-31,Other Household Furnishings Stores,318853.09,2111.609867549669,151.0,4.0,93.0,58.0,42317.87,0.0,0,1
SYNCID0000003191,CA,NS,BEDFORD,8653,0.0,2323544.0,0,2010-07-12,"Offices of Dentists, General Practice",190690.12,3891.635102040816,49.0,3.0,22.0,21.0,65726.03,2.11,0,1
SYNCID0000003192,CA,0,other,7799,0.0,0.0,2023-05-15,2023-09-29,Other Business Services n.e.c.,115233.81,1212.9874736842105,95.0,2.0,6.0,0.0,22301.52,0.0,3,1
SYNCID0000003193,CA,0,other,8653,1.0,0.0,2015-04-26,2016-07-26,"Offices of Dentists, General Practice",120974.19,1234.4305102040817,98.0,4.0,70.0,27.0,46575.68,-121.58,0,1
SYNCID0000003194,CA,QC,MONTREAL,9942,1.0,1.0,2022-05-27,2022-06-24,Welding,26597.15,831.1609375,32.0,4.0,9.0,8.0,3590.11,0.09,0,1
SYNCID0000003196,CA,0,other,8599,1.0,214860.0,2015-05-13,0,Other Educational Services,175461.81,1928.1517582417582,91.0,4.0,44.0,42.0,26741.97,0.0,0,1
SYNCID0000003197,CA,ON,MARKHAM,6592,4.0,332542.0,2015-10-21,2020-11-05,Opticians' Shops,96368.54,4588.978095238095,21.0,3.0,7.0,4.0,39395.62,21.41,0,1
SYNCID0000003198,CA,ON,TORONTO,8653,5.0,930528.0,1995-09-13,1995-12-28,"Offices of Dentists, General Practice",567576.72,1326.1138317757009,428.0,5.0,265.0,95.0,72529.92,-10.81,4,1
SYNCID0000003199,CA,NS,DARTMOUTH,other,1.0,0.0,2023-04-04,2023-11-26,0,20114.239999999998,1058.6442105263156,19.0,1.0,9.0,10.0,7133.09,15.43,3,1
SYNCID0000003200,CA,ON,LISTOWEL,other,0.0,0.0,0,2022-09-05,0,248956.26,8298.542,30.0,3.0,3.0,4.0,207002.95,21.54,0,1
SYNCID0000003201,CA,ON,GUELPH,5961,1.0,1168407.0,0,2023-06-07,"Jewellery and Watches, Wholesale",84569.76,317.93142857142857,266.0,1.0,260.0,6.0,16891.21,-379.66,3,1
SYNCID0000003202,CA,0,other,9639,0.0,0.0,2003-08-20,2004-05-28,Other Theatrical and Staged Entertainment Services,41764.090000000004,928.090888888889,45.0,4.0,29.0,6.0,12432.84,0.0,0,1
SYNCID0000003203,CA,NS,ANTIGONISH,7292,0.0,0.0,1978-04-18,2012-05-09,"Estate, Trust and Agency Funds",200168.45,1191.4788690476191,168.0,3.0,104.0,64.0,50766.48,3.27,0,1
SYNCID0000003204,CA,NB,MONCTON,8653,10.0,0.0,2005-07-05,2010-06-19,"Offices of Dentists, General Practice",27804.89,817.7908823529411,34.0,4.0,7.0,1.0,3849.62,9.69,0,1
SYNCID0000003205,CA,QC,BROSSARD,6012,2.0,129614.0,2021-03-19,2021-03-21,Food (Specialty) Stores,1856025.0,6652.419354838709,279.0,4.0,159.0,120.0,1396761.16,0.0,4,1
SYNCID0000003206,CA,0,other,other,1.0,88802.0,1982-07-25,2008-02-09,0,1354.9,677.45,2.0,1.0,1.0,1.0,721.69,633.21,3,1
SYNCID0000003207,CA,AB,EDMONTON,9999,1.0,17879.0,2010-05-21,2016-04-29,Other Services n.e.c.,107779.09,3368.0965625,32.0,3.0,18.0,14.0,28034.94,21.37,0,1
SYNCID0000003208,CA,0,other,other,0.0,193058.0,2013-01-18,2013-09-29,0,475951.61,7322.332461538462,65.0,5.0,39.0,17.0,282197.7,2.06,0,1
SYNCID0000003209,CA,ON,TORONTO,5793,1.0,0.0,2020-09-02,2022-06-23,"Professional Machinery, Equipment and Supplies, Wholesale",5815255.649999999,66082.45056818181,88.0,4.0,24.0,16.0,5131415.89,23.39,0,1
SYNCID0000003210,CA,ON,TORONTO,9711,0.0,0.0,2008-10-14,2008-10-24,Barber Shops,71449.49,2977.0620833333337,24.0,2.0,15.0,9.0,26455.13,105.17,3,1
SYNCID0000003211,CA,0,other,6541,5.0,0.0,2017-07-19,2017-09-25,Sporting Goods Stores,403766.23000000004,3421.747711864407,118.0,4.0,103.0,9.0,146256.39,-64.97,0,1
SYNCID0000003212,CA,ON,ORLEANS,7721,1.0,1.0,0,2009-07-18,Computer Services,14431.24,801.7355555555555,18.0,4.0,7.0,2.0,2095.22,7.0,0,1
SYNCID0000003213,CA,BC,ABBOTSFORD,other,1.0,95260.0,2004-07-30,2004-02-10,0,154059.88999999998,1770.803333333333,87.0,3.0,23.0,12.0,26957.59,4.44,0,1
SYNCID0000003214,CA,0,other,8651,0.0,0.0,2015-03-22,2014-10-30,"Offices of Physicians, General Practice",275292.22000000003,3316.7737349397594,83.0,4.0,59.0,17.0,73152.47,1.65,0,1
SYNCID0000003215,CA,0,other,7752,1.0,138772.0,2003-08-19,2016-03-12,Offices of Engineers,33087.22,226.62479452054797,146.0,1.0,143.0,3.0,4031.87,-330.42,3,1
SYNCID0000003216,CA,QC,QUEBEC,7751,1.0,0.0,2020-11-18,2020-12-16,Offices of Architects,158332.16,13194.346666666666,12.0,2.0,0.0,3.0,151129.84,62.58,3,1
SYNCID0000003217,CA,AB,CALGARY,4561,1.0,0.0,2023-11-26,2023-12-20,General Freight Trucking Industry,102.54,34.18,3.0,1.0,3.0,0.0,75.4,0.0,3,1
SYNCID0000003218,CA,BC,NORTH VANCOUVER,other,1.0,0.0,2019-09-21,2019-11-22,0,64681.69,1010.65140625,64.0,3.0,4.0,0.0,16532.92,0.44,0,1
SYNCID0000003219,CA,AB,CALGARY,9712,1.0,0.0,2020-04-03,2020-07-24,Beauty Shops,48997.5,1531.171875,32.0,1.0,0.0,0.0,9031.72,51.57,3,1
SYNCID0000003220,CA,0,other,4224,1.0,281117.0,2011-01-07,2012-10-15,Concrete Pouring and Finishing,367167.45,6330.473275862069,58.0,3.0,44.0,14.0,212722.31,17.04,0,1
SYNCID0000003221,CA,ON,OSGOODE,7761,2.0,377182.0,2009-05-04,2009-10-10,Offices of Lawyers and Notaries,80022.73,683.9549572649572,117.0,3.0,99.0,4.0,11046.07,0.0,0,1
